,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
0,0.03770578863515667,0.024871658700654983,0.0028323597096831304,0.002920870950610728,0.0,0.0,0.0,0.0,0.0,0.0,0.004602584528235087,0.013188174898212075,0.0018587360594795542,0.0,0.0,0.010621348911311737,0.005487696937511064,0.0,0.00362896087803151,0.0,0.0,0.00849707912904939,0.010975393875022128,0.0,0.008408567888121792,0.0,0.003983005841741901,0.0,0.011329438838732522,0.0,0.0,0.0,0.013099663657284476,0.0,0.002389803505045141,0.002743848468755532,0.0028323597096831304,0.0030978934324659237,0.0,0.0,0.01301115241635688,0.0005310674455655869,0.0018587360594795542,0.011152416356877325,0.0,0.02469463621879979,0.0026553372278279343,0.002743848468755532,0.008851124092759781,0.018056293149229956,0.0,0.0061957868649318475,0.0,0.010267303947601347,0.0,0.0,0.0019472473004071519,0.006284298105859444,0.00486811825101788,0.0,0.0,0.0035404496371039124,0.014692865993981237,0.0,0.002920870950610728,0.006018764383076651,0.0018587360594795542,0.0,0.0,0.0,0.0,0.011152416356877325,0.0,0.0017702248185519562,0.0,0.0038944946008143038,0.0,0.008231545406266597,0.010621348911311737,0.0323951141795008,0.0,0.005222163214728271,0.0,0.0,0.010444326429456542,0.0,0.0,0.00362896087803151,0.0061957868649318475,0.0,0.003983005841741901,0.02460612497787219,0.0,0.006372809346787043,0.016020534607895206,0.0,0.08647548238626307,0.0,0.0015046910957691628,0.0,0.0011506461320587716,0.0,0.0,0.0,0.005664719419366261,0.0,0.0,0.002920870950610728,0.0040715170826695,0.015223933439546825,0.0017702248185519562,0.0,0.0,0.0,0.00362896087803151,0.0,0.0,0.007434944237918217,0.0,0.0,0.0026553372278279343,0.024075057532306605,0.0053106744556558685,0.0030978934324659237,0.0,0.004337050805452293,0.008585590369976987,0.008762612851832184,0.0,0.021862276509116662,0.015755000885112412,0.0,0.0,0.0,0.0025668259869003366,0.0,0.08045671800318642,0.020800141617985487,0.0066383430695698365,0.0,0.0,0.008674101610904586,0.010090281465746151,0.0,0.0073464329969906185,0.005487696937511064,0.0,0.0,0.0,0.003274915914321119,0.006815365551425032,0.0053106744556558685,0.0,0.004691095769162684,0.0038944946008143038,0.0,0.0,0.002389803505045141,0.003805983359886706,0.0,0.00486811825101788,0.008674101610904586,0.06355107098601523,0.002920870950610728,0.0,0.008674101610904586,0.0,0.017171180739953974,0.0,0.01088688263409453,0.024960169941582584
1,0.0,0.053822152886115436,0.003042121684867394,0.0,0.0,0.0,0.0,0.0,0.010452418096723868,0.0,0.004446177847113884,0.0,0.0007020280811232449,0.0023400936037441494,0.0,0.0028081123244929796,0.00858034321372855,0.007956318252730108,0.0,0.004680187207488299,0.0,0.0,0.006084243369734788,0.0025741029641185645,0.013884555382215287,0.006084243369734788,0.0,0.008112324492979718,0.0,0.014274570982839312,0.0,0.0021840873634945395,0.012012480499219968,0.0,0.0,0.0,0.0026521060842433697,0.004056162246489859,0.0,0.0034321372854914196,0.014898595943837753,0.0,0.0,0.009126365054602183,0.0,0.0,0.0016380655226209046,0.0032761310452418093,0.0,0.023322932917316692,0.0,0.0,0.0,0.0035101404056162248,0.009126365054602183,0.0,0.0031981279251170045,0.0031201248049921994,0.002730109204368175,0.0,0.0,0.0028861154446177847,0.0019500780031201247,0.0,0.005070202808112324,0.0,0.0028081123244929796,0.0,0.0,0.013104524180967237,0.0,0.02160686427457098,0.0,0.0,0.006318252730109204,0.0034321372854914196,0.0,0.0,0.027691107644305768,0.010608424336973479,0.0,0.008268330733229329,0.0046021840873634945,0.0,0.02737909516380655,0.0,0.009282371294851793,0.0061622464898595936,0.0065522620904836185,0.0,0.005226209048361934,0.04633385335413416,0.0,0.0023400936037441494,0.02285491419656786,0.0015600624024960997,0.02129485179407176,0.0,0.0,0.0,0.004680187207488299,0.0,0.0,0.0,0.005616224648985959,0.0,0.0,0.0,0.0,0.009048361934477379,0.0,0.004446177847113884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036661466458658342,0.06957878315132604,0.027145085803432133,0.0,0.0,0.0042121684867394696,0.0,0.0,0.0,0.037363494539781585,0.0250390015600624,0.0,0.0036661466458658342,0.0,0.005694227769110764,0.0,0.08837753510140406,0.018408736349453978,0.0057722308892355694,0.0,0.0,0.0039001560062402493,0.0061622464898595936,0.0,0.009750390015600623,0.0024180967238689546,0.0,0.0,0.011388455538221529,0.0033541341653666144,0.0,0.011778471138845554,0.0,0.0,0.0,0.0,0.0,0.0010920436817472698,0.0,0.0,0.0,0.0,0.07784711388455537,0.0,0.0,0.010374414976599062,0.0,0.003822152886115444,0.016536661466458658,0.0035101404056162248,0.019890795631825272
2,0.07207237146605927,0.04241740381641683,0.01075575643878627,0.01099589520968133,0.0,0.0,0.0008738706099079296,0.0,0.002270920479717586,0.0,0.00500161115318314,0.01308566477854948,0.0039342150609818155,0.0015608747787512723,0.0,0.0022444012525001376,0.004908384575979814,0.0015563366349453508,0.0014252767077920583,0.0032169800944309708,0.0010648619081205033,0.006247093747797357,0.0056200209500132945,0.0015414278794205673,0.012993264774662025,0.0,0.0005242397086131709,0.0,0.005737232570353247,0.0,0.004456037523211952,0.0029548602401243858,0.006250275093931687,0.0004750922359306861,0.008280526578398492,0.0,0.004791703179995584,0.002113341325346845,0.0012450693079562808,0.0006225346539781404,0.009564489685016183,0.0015905753521030521,0.0,0.0028997008882666016,0.0,0.002226958312894532,0.0031955292353751663,0.004750688483911286,0.012710341223353143,0.005881080355608435,0.0015727191258395126,0.0018690776973037991,0.003948180305492943,0.002222833455746545,0.00216248879802933,0.00432497759605866,0.0006716821266606252,0.0013761292351095735,0.0032635933830326342,0.002048754872783855,0.0,0.0039823020849528564,0.005997348464934733,0.001770252527583108,0.004918638250000889,0.0014744241804745429,0.0004750922359306861,0.0,0.00381712037833965,0.0010157144354380186,0.004079240232646235,0.007102577907086024,0.0,0.00016382490894161587,0.0010976268899088265,0.001114009380802988,0.0,0.005825273841697141,0.014341401047184774,0.03785493857124172,0.0,0.006182094008576432,0.0005078572177190093,0.0036782240235483173,0.010373243618005401,0.0006061521630839788,0.0024966807194435827,0.0008191245447080794,0.006416103962598403,0.0,0.0016546315803103206,0.003433547108847337,0.0,0.003586588119412157,0.01441146915456734,0.0,0.07003946885981385,0.0,0.0,0.0,0.0010648619081205033,0.0010157144354380186,0.01170594091064764,0.0,0.0061523934352246505,0.0,0.006358059613566434,0.0021209438775893104,0.0005897696721898172,0.012556769988432602,0.003436081292928159,0.0020318421575339714,0.0008241929128697229,0.0,0.0007372120902372714,0.0,0.0,0.012726606776549517,0.002703110997536662,0.004650802865479151,0.0035476943207507464,0.06125202857471,0.0019003689437227444,0.001114009380802988,0.0,0.0010157144354380186,0.002749607348440538,0.0,0.0036205304876097116,0.01692400214054936,0.010983107351579433,0.0007372120902372714,0.0,0.0004750922359306861,0.0007372120902372714,0.0,0.08402422915138169,0.01781107389521712,0.006382808756454358,0.0074496746242999606,0.0,0.0070084078188690415,0.0041630397091443555,0.0024901386159125617,0.008325018969577267,0.006247210685495143,0.0,0.0,0.0,0.0033485702459399858,0.0033584106333031257,0.0024737561250184003,0.002637581033960016,0.0,0.0,0.0,0.00036654361654464215,0.0025049304337395576,0.0,0.001114009380802988,0.0024901386159125617,0.009688360346584947,0.06671011163780899,0.002288363419323191,0.0,0.007151725379768509,0.0,0.013016423244482784,0.015760962224761678,0.0017846310587521696,0.02092068275667128
3,0.010688615090807423,0.039364546623829634,0.009772027006696018,0.0005180332107802995,0.0,0.006749668011049196,0.0,0.0,0.0005637420234962082,0.0,0.0040866368685868746,0.003976666706284064,0.001296213572166325,0.0010216592171467186,0.0,0.0016912260704886248,0.008159770968932329,0.0062532774940624635,0.002026424030405289,0.004361417332649596,0.0005789782944015112,0.0013255555687613546,0.007563219943513323,0.0024854717692713753,0.01444020473883971,0.005428408514107031,0.002882293139938597,0.0,0.005077295956155718,0.009622679084884525,0.0066512294099452625,0.0005027969398749965,0.008899715711360792,0.0,0.0030195703174484005,0.0,0.0007008684616439347,0.0011274840469924165,0.0,0.0024854717692713753,0.010825515419912035,0.0014485009115383157,0.0005180332107802995,0.009471597660409148,0.0,0.0030040325678189436,0.0024095918934690145,0.0006551596489280258,0.01697153606018907,0.0030188919903190543,0.003930957893568155,0.005825003775731137,0.0,0.0012809019315799836,0.0,0.001234137943329537,0.002087369114026501,0.0,0.0025311805819872844,0.0003351979599166644,0.0,0.003858394283731484,0.003461045325296993,0.0017383669071442632,0.0009903576088446902,0.007319138130304323,0.0003961430435378761,0.014469697474796815,0.0021940230103636212,0.0004418518562537849,0.0,0.009620417994453373,0.0,0.0001218901672424234,0.001264610485140143,0.001279846756045446,0.003702413829988611,0.007489224309736923,0.019516294780098812,0.025016287098189014,0.0,0.008462084557245158,0.0004418518562537849,0.004193667613329187,0.018512359033331663,0.0,0.0014169731941931724,0.0008837037125075698,0.00940718557146017,0.0,0.007105830337630082,0.04728257223966516,0.0,0.001660753528678019,0.0223048338344934,0.0,0.06308665513124036,0.0,0.0020738663457850813,0.0,0.000639923378022723,0.0,0.004768952793359816,0.0,0.0007008684616439347,0.0,0.0,0.000807522357981055,0.0009598850670340844,0.012182674075699569,0.003445959793753767,0.00041137931444317903,0.0,0.0,0.003995897570284402,0.0,0.0,0.0013407918396666576,0.0,0.0017674074250151395,0.005108823673500862,0.06352020472724439,0.0059311300843009895,0.0008532311706969639,0.0,0.006100990154690473,0.0026382113267295966,0.0,0.0,0.013552506433237103,0.0038114795561189608,0.0003047254181060585,0.0005180332107802995,0.0026539751854021687,0.0009294125252234785,0.0,0.10816019419867973,0.004189974498958305,0.00519926149307918,0.0017674074250151395,0.0,0.012579721555409906,0.005582353986461867,0.01382932187868786,0.0035957599336514908,0.00477302275613589,0.0005027969398749965,0.006163065783527261,0.0034129246827878557,0.004848978001619289,0.0,0.0037785951845151254,0.0,0.0010817752342765078,0.0032171896211311084,0.0,0.00036567050172727026,0.0031419880724580925,0.0,0.000639923378022723,0.0039340480504907295,0.059130425203853254,0.04129962839848415,0.0,0.0,0.00533759384612352,0.006962975803723438,0.01248966058423678,0.010519810195952476,0.002302937997131894,0.0056678927767726895
4,0.08837009651316766,0.03465651322380171,0.004319721741205389,0.0012800528626424694,0.0,0.0,0.0,0.0,0.0022195204548945795,0.0,0.0017812546771064546,0.013813512303265597,0.00754707269365438,0.0004332486612020666,0.0,0.0007680317175854817,0.007338161710622686,0.0,0.0037200543219227523,0.0054630831999031345,0.0033285127882509242,0.013734944695430866,0.007048567110173676,0.0017688995583315604,0.008329780415617534,0.0,0.0028097338624057944,0.0,0.005536258345771304,0.002563757523049417,0.0,0.0023517749636539392,0.00844947492958181,0.0,0.0006892592337305605,0.0,0.0,0.0,0.0,0.0,0.010401790135974387,0.002764750282491581,0.00041857265682439465,0.005948073221807557,0.0,0.002733282264153651,0.0,0.0026404139973217515,0.012955718301871878,0.01220389837684596,0.0,0.004702969705907183,0.004253714128165745,0.02083832474267068,0.006316064960730985,0.009517545232828798,0.002200987776732238,0.0,0.005941895662420109,0.0005514073869844484,0.0,0.002741575833123684,0.03281788544134627,0.002024910130860054,0.0009649629272227845,0.0,0.0006695661127668301,0.0,0.0,0.004523990953031527,0.0054943807488807535,0.011863517982475794,0.0,0.002783863182054617,0.0030201806336193804,0.00300048751265565,0.0,0.002579798846248669,0.011546687382854026,0.03689627261440084,0.0010437354110777058,0.005416939177187533,0.0008371453136487893,0.004320301962606084,0.009732224023207557,0.0,0.006591188432822515,0.0014179047093885817,0.013127734397939203,0.0,0.0042021432368237015,0.01692888208931965,0.0,0.0,0.015076773151947808,0.0018077055788583269,0.0751575825413464,0.0,0.00922542487075682,0.0014966771932435027,0.0,0.0,0.0030327406284144658,0.0,0.0012800528626424694,0.0,0.0,0.0029531830471386587,0.0023376791806769613,0.010973470865323262,0.0037594405638502124,0.0015173258809884304,0.0,0.0006498729918031,0.002764170061090887,0.0,0.0,0.003426603047689072,0.0034009028366982063,0.0,0.0008468042014404028,0.007408060404106879,0.009354778272512706,0.008358927548352687,0.0,0.003922002648146114,0.0006498729918031,0.005080825208642417,0.0,0.0136974695870658,0.026939540443662594,0.002967859051516331,0.0005907936289119089,0.002710107814785754,0.002934650368976318,0.0,0.07020938718684383,0.006801259858655598,0.007119421370439066,0.024435988319645875,0.0,0.005613870386824836,0.004657405904592277,0.0,0.002953968144559545,0.00543874830773385,0.004767066185384433,0.0,0.0,0.0026342364379343046,0.005632232595626865,0.002560105725284939,0.0,0.003748245887876707,0.0008664973224041332,0.00019693120963730298,0.0,0.0027967985222302058,0.0037476656664760123,0.002549866616092631,0.0031512746995773513,0.005594177265861106,0.037225287863437186,0.0025154974907512285,0.0,0.008452956257985974,0.0,0.0229831342635152,0.0,0.001218652614148501,0.02055105102782445
5,0.00978552067382397,0.04585117390982637,0.013299113452280908,0.0,0.0,0.0,0.0,0.0,0.0018694534663434897,0.0,0.004606821671348849,0.017228902637996583,0.00045473192424571365,0.0,0.0,0.0032841750084412653,0.0019705050050647594,0.0,0.02697697781777663,0.0016673503889009502,0.002728391545474282,0.0,0.004749422319899677,0.0,0.005557834629669834,0.028949726987724154,0.0,0.005153628474784755,0.0016673503889009502,0.0,0.0,0.0012126184646552365,0.0034357523165231703,0.0,0.0,0.0007578865404095228,0.0,0.008150358021241597,0.0,0.001111566925933967,0.00510310270542412,0.0,0.0,0.005810463476473009,0.0,0.002677865776113647,0.0007578865404095228,0.0,0.009751473486602527,0.005649524794880122,0.0,0.006715054281218993,0.0,0.0,0.0,0.0,0.0011620926952946016,0.0,0.002930494622916821,0.0015662988501796806,0.0,0.01351057790323443,0.010189726828709049,0.014125863795093124,0.0,0.006214669631358087,0.0,0.0,0.0,0.0,0.0,0.017260705660335256,0.0,0.0,0.0025768142373923776,0.004042061548850788,0.005608360399030469,0.0019705050050647594,0.012025133107831095,0.021928183902515528,0.0,0.014934276104863285,0.011794945909855614,0.0,0.024832453855802274,0.0,0.002677865776113647,0.0028799688535561868,0.0023747111599498384,0.0,0.0,0.005002051166702851,0.0,0.007073607710488879,0.021178889307657177,0.007796677635717153,0.07610783840627873,0.0,0.004305911220067809,0.0,0.0,0.0,0.0,0.0,0.003486278085883805,0.0,0.0,0.0015662988501796806,0.0023747111599498384,0.018468835795224955,0.002829443084195552,0.01693921301112939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00998986791614928,0.059074306351076376,0.016041354701031713,0.02063432666910404,0.0,0.0,0.0,0.0,0.003941010010129519,0.0,0.011659462469932998,0.0,0.0042692351539836935,0.0019199792357041242,0.005348614343599083,0.0,0.09401640240877117,0.0166735038890095,0.004092587318211423,0.0,0.0,0.005153628474784755,0.0034357523165231703,0.0,0.0057599377071123736,0.011907602986970633,0.0,0.0,0.0,0.0016673503889009502,0.0,0.006265195400718722,0.0,0.002930494622916821,0.01498480187422392,0.0,0.0,0.0009094638484914273,0.0,0.0,0.0,0.020806486175110772,0.043274359672433996,0.004018850472063289,0.0,0.005658886168391104,0.0,0.015067515379903132,0.004749422319899677,0.00030315461616380913,0.03677634819487712
6,0.20381300600679025,0.03494384956907808,0.0101854270044398,0.0,0.0,0.0,0.004126403760773047,0.0013580569339253067,0.002246017236876469,0.008148341603551839,0.0010968921389396709,0.012118046487333506,0.002246017236876469,0.0,0.0,0.0012535910159310523,0.004335335596761556,0.0030817445808305035,0.003238443457821885,0.0012535910159310523,0.002246017236876469,0.0021937842778793418,0.0024549490728649776,0.0,0.0073126142595978045,0.0,0.0,0.014311830765212847,0.003865238965787411,0.0,0.0,0.0,0.0024027161138678505,0.005432227735701227,0.0,0.009088534865500129,0.0,0.004178636719770174,0.0029772786628362493,0.0,0.0025594149908592318,0.0021937842778793418,0.002089318359885087,0.006790284669626533,0.0,0.0010446591799425436,0.0,0.0015669887699138153,0.012379211282319141,0.0033429093758161393,0.0,0.0,0.006163489161661007,0.0,0.0,0.0,0.001775920605902324,0.001149125097936798,0.0030295116218333764,0.0,0.006529119874640897,0.0027161138678506135,0.004335335596761556,0.0019848524418908326,0.0,0.004596500391747192,0.0,0.0,0.0,0.0033429093758161393,0.01666231392008357,0.0,0.0,0.0012535910159310523,0.0015147558109166882,0.004021937842778793,0.007103682423609296,0.0,0.014781927396186991,0.03917471924784539,0.0,0.005850091407678244,0.0018281535648994511,0.004230869678767302,0.01128231914337947,0.0,0.0,0.0,0.0029772786628362493,0.0,0.0039174719247845385,0.010446591799425435,0.009872029250457038,0.0,0.01911726299294855,0.0,0.0639853747714808,0.013110472708278921,0.012065813528336378,0.004648733350744319,0.0013058239749281794,0.0,0.004074170801775919,0.0018803865238965784,0.0,0.0,0.009245233742491511,0.0013058239749281794,0.0027683468268477405,0.009872029250457038,0.0,0.0026638809088534864,0.0029772786628362493,0.0,0.0015669887699138153,0.0,0.0,0.013580569339253066,0.00887960302951162,0.0,0.0013058239749281794,0.0003656307129798903,0.002089318359885087,0.0,0.0,0.0016192217289109426,0.0,0.0,0.0,0.015931052494123788,0.007834943849569077,0.0028205797858448676,0.0,0.0,0.0012013580569339253,0.0,0.08237137633846955,0.009140767824497256,0.002350483154870723,0.0028205797858448676,0.0,0.00757377905458344,0.004074170801775919,0.006894750587620788,0.005797858448681117,0.008618438234525985,0.003447375293810394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028205797858448676,0.004126403760773047,0.0002611647949856359,0.0010446591799425436,0.001775920605902324,0.005327761817706973,0.0047531992687385735,0.004230869678767302,0.046748498302428824,0.0,0.015199791068164008,0.0021937842778793418,0.0,0.008984068947505875,0.0,0.0002611647949856359,0.01055105771741969
7,0.0869935600377821,0.05175531325230951,0.012492748282872232,0.001994129922520472,0.01035974813406977,0.0,0.0,0.0,0.00419102792747255,0.0,0.002440084580869208,0.013281344224785836,0.0010678408567544914,0.0012137528023047695,0.0,0.0010656607794736074,0.0033324953849923162,0.0,0.0025753468837278843,0.0011544658444297413,0.0,0.0028696015958221428,0.009413838372775834,0.002880000494800928,0.008692998954147976,0.004377358366508354,0.0024805030743547335,0.0,0.005148764433887703,0.0,0.0,0.0,0.010242602064462144,0.0,0.0010700209340353752,0.0,0.0,0.006996982410857895,0.004863731518342615,0.0,0.007111196172046184,0.0006216354546929376,0.0007104405196490715,0.0035018866932066827,0.0,0.0035863316036010484,0.0,0.0,0.010839079566635743,0.01138255959906415,0.0041341717905912225,0.0015096861042542772,0.0,0.0031464156896693295,0.0,0.0015563940858696367,0.0030193722085085544,0.0010213836188519491,0.0037849902751837033,0.0,0.00340461206283983,0.004537778621886367,0.005516814413684724,0.0028313631796175014,0.0010656607794736074,0.0,0.0008880506495613395,0.0,0.0,0.007814845716139787,0.0,0.00996142781605319,0.0,0.0006216354546929376,0.007682014234274813,0.004886709393581068,0.0,0.0011672955644022275,0.03402256464959974,0.035009819263096,0.0,0.006800253072843308,0.004351698926563381,0.005590860425100305,0.024809815769400268,0.0,0.005197652492783946,0.0029305671435524206,0.006588764681288166,0.0,0.003210062802106126,0.005294676379437981,0.0,0.013672372079821313,0.019350358980022502,0.001332075974342009,0.06085728216716567,0.0,0.0053687223908535624,0.0,0.0,0.0,0.003015513541372421,0.0,0.005094088374287259,0.0,0.007003773386413365,0.002668512103245786,0.0,0.013970986946477339,0.001776101299122679,0.006933586042133916,0.0,0.0,0.002668512103245786,0.0,0.0,0.008560167472283001,0.0,0.0,0.005419539783317872,0.01965208028267621,0.006548596931515458,0.007743481269430725,0.0,0.008301469611686867,0.0,0.0,0.0,0.008321090307214821,0.014518325646041877,0.002558658496619265,0.001440000247400464,0.007275976581985966,0.0,0.0,0.08351926211808845,0.009143815254484116,0.0035505240083901083,0.0,0.0,0.006889058137799442,0.007246458474904862,0.0,0.007142894356408174,0.029833716799408078,0.0,0.0,0.0,0.001740293703911739,0.0,0.005398741985360302,0.0,0.0,0.004529058312762831,0.0,0.0,0.0037257033173086753,0.0031887635167229212,0.0,0.0,0.0,0.05423874863508358,0.0,0.0,0.002723689650271864,0.0,0.008022475440558797,0.0,0.001325786486212175,0.04066532977548437
8,0.023940304718276247,0.04700382422048619,0.005514216340774245,0.003378745148897103,0.0,0.0,0.0,0.0,0.001764676151555448,0.0,0.0024847347353586405,0.002387503028575018,0.011284204199276506,0.0005190223975163082,0.0,0.0,0.03244841903284598,0.0,0.001505164952797294,0.0005190223975163082,0.0037271021030379613,0.00333806195223589,0.006304875569479765,0.0005190223975163082,0.016659032428927373,0.008495988682138678,0.0031856416193408173,0.0,0.0050952587417310595,0.0,0.012296864492771207,0.0,0.005836395527704128,0.0,0.0039015072274435503,0.0,0.0,0.0016089694323005556,0.0,0.0012456537540391397,0.005488491868233589,0.0003633156782614158,0.0,0.003840765741620681,0.0,0.002562814742321247,0.0,0.003467590904279807,0.00945266708384887,0.006474634423514575,0.0,0.0034858360147601835,0.0,0.0021915664073292327,0.003062232145346219,0.0022813187520525765,0.0,0.0,0.0025661011286810666,0.0025038864351796574,0.0,0.0035933801752935845,0.008811141801678603,0.0,0.0008902707325083225,0.0,0.0,0.0016692576234531048,0.0,0.0025432097478299107,0.0,0.008707337322175341,0.0,0.0,0.004423816011319678,0.004342449617997252,0.0,0.0,0.01618590611678096,0.014483444658726918,0.0,0.00565496433590858,0.004880170420664257,0.003519493144031438,0.00984544691568108,0.0,0.006534922614667125,0.003404469621437758,0.0023323144024635675,0.0,0.0,0.005072820655550223,0.0,0.0021700349104890365,0.012393756228552088,0.0016945288013234404,0.05548066120280386,0.0,0.0,0.0,0.0010899470347842473,0.0,0.004006218296287452,0.0,0.0019203828708103405,0.0,0.0,0.001498138885407335,0.0021798940695684946,0.014740122765795574,0.0,0.005039616820949289,0.0,0.0,0.0012241222571989436,0.0,0.0,0.0,0.0,0.0,0.005165859386633387,0.16738426990433908,0.008755046586226512,0.007513585807887832,0.0,0.002335600788823387,0.0,0.0,0.0,0.01153940909866662,0.011892525646845837,0.0,0.002569840809711206,0.0033217433441043724,0.0015243166526183105,0.0,0.075267880151609,0.011684803364171733,0.0014532627130456632,0.0,0.0,0.007231183228278521,0.004050187879308484,0.0,0.0,0.021908184711232046,0.0,0.0,0.00344979908846975,0.002888733610281269,0.002392602593616117,0.0,0.0,0.002076089590065233,0.005870505951645702,0.0,0.0002595111987581541,0.006407773459642388,0.001001554574071863,0.0,0.002003109148143726,0.07081788637307834,0.04300021236855308,0.0006228268770195699,0.0,0.003060305642997359,0.010440169523140813,0.009909021493193448,0.014887330209981967,0.001153521612296616,0.013123673971434739
9,0.030652587850732743,0.04634254739939359,0.006341533331790186,0.003015292770401145,0.0,0.015533326392975597,0.0,0.0,0.0,0.0,0.015272663888319075,0.0,0.0009364921919265091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009188752378716393,0.015577340271714623,0.0,0.013071323806343037,0.0,0.0,0.0,0.0,0.0,0.00868038827842754,0.0,0.0,0.0,0.00402039036053486,0.0,0.0,0.0,0.0,0.009258269981664305,0.009753179062027755,0.0,0.0,0.0,0.0,0.002923920262207171,0.0010964700983276893,0.006213330557190239,0.027827831845546405,0.0,0.0,0.001918822672073456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023756852130433267,0.0,0.0,0.009501828647432601,0.004400247617976864,0.0,0.0,0.00918187283463024,0.005847840524414342,0.0,0.0,0.0,0.03551000207792638,0.0,0.0,0.0036549003277589636,0.0,0.0,0.004529666665564419,0.02503363469917369,0.04947167571972859,0.0,0.010301110042944699,0.00201019518026743,0.0,0.022147760976360096,0.006905351878607745,0.0,0.0035635278195649896,0.010149227953617276,0.0,0.0,0.01827267722931341,0.0,0.0,0.0,0.0,0.044676291414902904,0.0,0.003015292770401145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019102821551886032,0.0,0.0,0.0,0.0,0.0020707047614008773,0.0,0.0,0.0,0.0,0.0,0.002923920262207171,0.04452562559856309,0.019034216153678826,0.0,0.0,0.0019412857138133223,0.0028325477540131973,0.0,0.0,0.005665095508026395,0.00402039036053486,0.0,0.009577921726219763,0.006396075573578187,0.01401682402008401,0.0,0.09626663866198112,0.0,0.0,0.01846260585803441,0.0,0.0028325477540131973,0.01069058345869497,0.0,0.0,0.01047636737875269,0.0,0.0,0.0,0.011839163252835445,0.0,0.0,0.005756468016220368,0.0,0.0,0.0,0.0,0.0038067824170863853,0.0,0.0,0.0,0.10562498510540697,0.0479962605686996,0.0,0.0,0.005953276189027522,0.028968923959106923,0.012518033622574452,0.00724746666490307,0.0012792151147156374,0.0
