,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
0,0.37748758291102386,0.016548554146173303,0.0045032258170171315,0.0,0.0,0.0020271201460065097,0.0014874411473301363,0.0012159329559162854,0.0034005600633299623,0.00582114962606946,0.004604644440550238,0.00976743729405064,0.0015076062200420292,0.002591176397127594,0.0013326454077464843,0.0011286307991202281,0.003141634478389689,0.0014168588136448902,0.004594275789392824,0.0038224031813409716,0.0049150028498492785,0.002297753541838871,0.0015333226322214123,0.009748892916681266,0.0034226365253794645,0.0,0.004716842146669066,0.002167442920149683,0.0,0.0032689642146309784,0.0012200912029242267,0.002264649363949972,0.002310638714291001,0.0,0.007342872312848538,0.004782229639590251,0.004444459159673725,0.0027493634535874513,0.0,0.002092097207499389,0.002574705207270459,0.005457198369820368,0.0034617893092432073,0.0035000343951712906,0.013878910383143593,0.00029793760100009373,0.0005760126952668478,0.007974778645460647,0.002690845429497722,0.002737299143991934,0.0019777394787892756,0.0013446557846171247,0.005766433350284241,0.0033622820750477097,0.0051215339797702495,0.002376026207212187,0.0008981867809077288,0.0124233539914009,0.0015747433041261943,0.010729423774891205,0.004703243976810077,0.0009597725255244032,0.0,0.0008066185116539769,0.0024964325418971437,0.0013417288318941028,0.00341888870979983,0.0025002882229265317,0.005170450282834301,0.018262496795607503,0.005291569614926117,0.006144695773799183,0.004274833955946165,0.0033150074976968846,0.0010354747368781269,0.0,0.0011245264848371635,0.01139916476200309,0.004443368633192729,0.0010839266757889947,0.002977809247383295,0.0077597692233491635,0.0015677120371201077,0.00119442872346972,0.027209145178542237,0.007301343775494004,0.00968661520502844,0.0028535472316689498,0.0010268017441588148,0.005792236597542672,0.0018582618724106853,0.011784101953820689,0.0030405723535600116,0.0,0.005169824120506488,0.005416652493497075,0.0005703205879954342,0.0016152891804494859,0.001565713812703452,0.004299621639819181,0.0029119573903089255,0.007006635693195483,0.0027139374549326367,0.019237380320883662,0.0015757588675116068,0.0,0.0,0.0018115055919379196,0.0,0.009342169956809256,0.0,0.0030190681211134463,0.0,0.002740064298540326,0.001929395405328161,0.0054245046233597745,0.0,0.0039587295066508335,0.005569536843743118,0.0015731555111378448,0.03164364611848686,0.005114859211467594,0.002323880385446561,0.0006675809645205998,0.0004163457112683949,0.006825713110004142,0.003040680219009765,0.001208134758778463,0.0036378406480197484,0.0033290700317090568,0.003794688544744933,0.005269654951051245,0.0054051604135044945,0.004678294494762429,0.0031838220804262067,0.0,0.0,0.011460286142466582,0.0026638977230334193,0.004025468031290155,0.0009978558132778567,0.0019087120357382087,0.0007851142792074114,0.0022750180151073864,0.002229546961644417,0.0,0.004193634337849827,0.0033440612940275954,0.0061222088803213745,0.0008211993425442092,0.0,0.017386116813124894,0.0011004517983710061,0.00237025913684519,0.002153326453412634,0.0008340305822714625,0.0,0.00808797088459418,0.0030253863907126733
1,0.37822452137364027,0.01827902357913212,0.00506916699383386,0.0,0.0,0.002217038867462645,0.001593496685988776,0.001835985312117503,0.0038336297083208237,0.008360084062723724,0.003279369991455162,0.007655712339206946,0.0029214105909794227,0.0015473083762499707,0.003949100482667837,0.001605043763423477,0.0016627791505969837,0.002090021015680931,0.004191589108796563,0.006281610124477493,0.0040414771021454465,0.001639684995727581,0.0010392369691231147,0.009226114870326318,0.0026211865776771897,0.0010161428142537122,0.006281610124477493,0.001131613588600725,0.0,0.009191473638022215,0.00041569478764924594,0.0014202905244682569,0.0029675989007182275,0.0031292579848040455,0.007343941248470012,0.0041223066441883555,0.0007852012655596867,0.0018128911572481002,0.0,0.002598092422807787,0.0012932726726865428,0.0019630031638992167,0.005658067943003625,0.0019630031638992167,0.010981270640400912,0.001131613588600725,0.004457171889794692,0.005727350407611833,0.0032678229140204614,0.0012817255952518416,0.003186993371977552,0.0013741022147294518,0.001466478834207062,0.001847532389552204,0.0036026881596267976,0.0018821736218563078,0.001593496685988776,0.01304819750121244,0.0015588554536846721,0.004353248192882381,0.0016627791505969837,0.0007505600332555828,0.0,0.0005542597168656612,0.004422530657490588,0.0021246622479850347,0.0062354218147386885,0.001755155770074594,0.00733239417103531,0.015704025311193734,0.0045610955867070035,0.0048382254451398345,0.002482621648460774,0.0036026881596267976,0.001004595736819011,0.0,0.0012355372855130365,0.013463892288861688,0.008660308076025957,0.001605043763423477,0.001674326228031685,0.006870511073647259,0.0008660308076025956,0.0007390129558208816,0.029814553936398692,0.007401676635643518,0.005369391007136093,0.00308306967506524,0.0009353132722108033,0.007147640932080089,0.0,0.0034987644627144866,0.004156947876492459,0.0045610955867070035,0.006281610124477493,0.004283965728274173,0.0031638992171081496,0.0021015680931156322,0.0036026881596267976,0.004087665411884251,0.001639684995727581,0.010403916768665849,0.0019052677767257104,0.020807833537331698,0.0048382254451398345,0.0,0.0,0.003048428442761137,0.000461883097388051,0.0014433846793376593,0.0,0.0031408050622387467,0.0,0.004087665411884251,0.0011893489757742314,0.003810535553451421,0.0,0.0021593034802891383,0.006501004595736819,0.0014549317567723607,0.037377889656128024,0.005080714071268561,0.0024017921064178652,0.0006119951040391676,0.0003695064779104408,0.006766587376734948,0.004815131290270432,0.0010507840465578161,0.002482621648460774,0.0020438327059421257,0.0027597515068936047,0.0056349737881342225,0.0067896815316043505,0.002563451190503683,0.001166254820904829,0.0038220826308861216,0.003175446294542851,0.008256160365811411,0.003695064779104408,0.0034641232304103826,0.0028636752038059166,0.0018590794669869056,0.0005658067943003625,0.002725110274589501,0.0024133391838525664,0.0018706265444216066,0.0010969723562966212,0.0012470843629477377,0.009572527193367358,0.0015588554536846721,0.002609639500242488,0.018521512205260847,0.0010507840465578161,0.0029098635135447215,0.0,0.0013279139049906467,0.0,0.001674326228031685,0.006258515969608091
2,0.2941567695961995,0.011615201900237529,0.003752969121140142,0.0022327790973871733,0.0,0.00019002375296912113,0.02244655581947743,0.0007838479809976247,0.003586698337292161,0.008764845605700712,0.004536817102137766,0.01,0.007434679334916864,0.0038717339667458427,0.004038004750593824,0.0021377672209026127,0.0029691211401425177,0.006128266033254156,0.0048931116389548685,0.002042755344418052,0.009596199524940617,0.0012826603325415676,0.0023040380047505936,0.002019002375296912,0.0033016627078384796,0.002755344418052256,0.009287410926365794,0.0,0.0012589073634204275,0.0059382422802850355,0.004845605700712588,0.0,0.0024703087885985745,0.003230403800475059,0.009572446555819476,0.004940617577197149,0.0009976247030878858,0.002755344418052256,0.005534441805225653,0.0006413301662707838,0.002042755344418052,0.0,0.007767220902612826,0.0012589073634204275,0.010665083135391922,0.002399049881235154,0.004204275534441805,0.009762470308788598,0.00679334916864608,0.0,0.002517814726840855,0.0013064133016627076,0.0007838479809976247,0.0020665083135391923,0.0036579572446555817,0.004346793349168646,0.0018289786223277908,0.011401425178147268,0.006817102137767221,0.0,0.011472684085510687,0.0013301662707838478,0.0,0.000688836104513064,0.0014489311163895487,0.0,0.00501187648456057,0.0008076009501187647,0.006935866983372921,0.018076009501187647,0.0005463182897862232,0.005463182897862232,0.002565320665083135,0.005605700712589073,0.0013301662707838478,0.00040380047505938235,0.0014964370546318288,0.017862232779097386,0.004869358669833729,0.003586698337292161,0.00038004750593824226,0.012114014251781472,0.002019002375296912,0.002019002375296912,0.03954869358669833,0.001187648456057007,0.0032541567695961986,0.002850356294536817,0.0018527315914489309,0.009667458432304037,9.501187648456056e-05,0.0,0.00501187648456057,0.0,0.000522565320665083,0.007790973871733965,0.003634204275534441,0.0018289786223277908,0.001187648456057007,0.0003087885985748218,0.003919239904988122,0.01900237529691211,0.0,0.02054631828978622,0.0,0.0,0.0022327790973871733,0.0021852731591448927,0.004346793349168646,0.005629453681710213,0.000688836104513064,0.0,0.00011876484560570071,0.005890736342042754,0.002517814726840855,0.0018052256532066506,0.0,0.003064133016627078,0.007244655581947743,0.0005938242280285035,0.043752969121140135,0.005558194774346793,0.0037054631828978618,0.0012589073634204275,0.0010926365795724464,0.0074821852731591434,0.012375296912114012,0.0010926365795724464,0.004251781472684085,0.002612826603325415,0.009714964370546317,0.004251781472684085,0.004608076009501187,0.0033491686460807597,0.0049881235154394295,0.0,0.004038004750593824,0.012731591448931115,0.0037054631828978618,0.004180522565320664,0.004323040380047506,0.0014964370546318288,0.0,0.0,0.0,0.0,0.0009976247030878858,0.0019714964370546317,0.01007125890736342,0.0029691211401425177,0.0024703087885985745,0.020688836104513064,0.0024940617577197148,0.0,0.002731591448931116,0.0,0.0,0.0008551068883610451,0.0016864608076009497
3,0.14522497448926314,0.0187489362378678,0.007217528253509907,0.013298944710537145,0.0038647573219583943,0.0,0.020272115527742753,0.0035162260240989038,0.0011778862731575289,0.017489440304510398,0.0039055216987573292,0.002921619873616223,0.008457187501706799,0.0,0.0057982200417571765,0.0011453367179366427,0.0036806103099202257,0.0,0.006466759586442297,0.003075001758037709,0.010474044309309654,0.0014947972090700624,0.0037725289503936547,0.0029095334133968035,0.0016051587447931028,0.0,0.0033661032637945128,0.0009175568426757522,0.008122762863818585,0.00508914494476243,0.00043882037627437345,0.003415163368773496,0.0031954434495449994,0.005058070086054436,0.008557166098212625,0.0,0.004911590139902106,0.0018337938543842665,0.0,0.0074677105169221195,0.004438974336383264,0.0,0.0018602227467226157,0.0036238808866021566,0.013142856152895874,0.0008286615541717629,0.0028523324457834275,0.0031325864156860504,0.003561798180471481,0.0,0.004223435786887449,0.000727517992244356,0.003013545461747997,0.0037168835858951703,0.006678574415184053,0.002632922257646241,0.0025482152865332753,0.01103972982340682,0.0040996679599777505,0.0,0.0024196396800499347,0.0016828967663516017,0.0004296763614223956,0.0,0.004181432485723274,0.00406385928063977,0.004588558541107035,0.0016827419008059467,0.012851599781593417,0.028853993101974836,0.0011201467499635323,0.0055102967535154675,0.01017837079612686,0.0074426754144946644,0.000837650703478086,0.0,0.0006185502464322089,0.006299897451890498,0.004192360928179454,0.0016824321697146373,0.0015906683947868622,0.015646812166365463,0.0022323144504966695,0.001421557235993897,0.05105947654759768,0.0014758088105814881,0.009286232745913527,0.0035380829090112635,0.0006070023417934096,0.007890175208984052,0.00022669581644130672,0.0,0.0016952189987186749,0.0,0.001455035984488712,0.00512557308628303,0.0032702320780777132,0.0036842531240722856,0.0024631176777270003,0.0002540539020535846,0.0030163330415697836,0.004513379274881013,0.0029508432934347026,0.013511607825950832,0.0026701316745534583,0.0,0.04011849334398979,0.006746158322014645,0.001660420419256622,0.009102793050318322,0.0007644107304019206,0.0,0.0011679679305772767,0.00549720019342012,0.002225338553283859,0.01411117662155281,0.0,0.005385283054582188,0.0020522748492475245,0.0045691795049251525,0.05856267906510813,0.012512448270733556,0.001936176340676912,0.00043789118300044454,0.001663443771226063,0.009155408115189022,0.004345352174907632,0.00263269343315693,0.0006138233734605651,0.0019858559078385143,0.0019488892107372942,0.005232756404490975,0.018559382827048398,0.010881089458091416,0.0,0.009122844664651448,0.005501772200846108,0.009651274593531116,0.005774733594786269,0.00248279949734185,0.003646586058186447,0.004593514238567989,0.004306910781293518,0.000372866031502328,0.0,0.009963687480961316,0.00424653854382339,0.0020546787390343458,0.002608978161696712,0.005358699296698183,0.004160585700686842,0.02997785662503408,0.0002886976159699825,0.0,0.0004157245669967748,0.0030009874572332696,0.005681347205458289,0.0004801302563122721,0.013206554525768409
4,0.4169682831690887,0.007221985087582443,0.003046882430178948,0.000169881549219921,0.0,0.003908973904025006,0.00805861325450115,0.0007306445136032689,0.002416520674230845,0.003363777065696397,0.003997694138643885,0.008576297058675965,0.0017334391603517762,0.0019157478541679696,0.0041627713642416655,0.0018657507421545507,0.001898548336427703,0.0,0.002058853188881489,0.003032885794853443,0.0031923579762253907,0.0019928736152724134,0.0016579148404547125,0.010102380553825115,0.0037476436982954967,0.0035732783095599107,0.009688150439242081,0.003805039977936013,0.0,0.005268410682847146,0.0024345209125748017,0.0,0.002072849824206994,0.0,0.009491076339974841,0.0033146765257211115,0.0018809644336246654,0.0018766083960215906,0.0002849616628042821,0.0009932499004605194,0.0007445772479724791,0.002316237916575679,0.017075755910550813,0.003058444953215235,0.00808129001455466,0.003034423335104528,0.003271501514078134,0.007493045966495661,0.003127595458760924,0.00157889910451456,0.0018094437167460536,0.0036811838881892073,0.003135186329256908,0.0025716687684778656,0.004279965106008768,0.0011490389629204923,0.0012086766726563411,0.0082133769636854,0.0026315630613638953,0.0024357379687194106,0.003173140681736825,0.0010767814263944852,0.0,0.0008733335127758694,0.0028873782983288524,0.0,0.0017649238470458762,0.003478953030715201,0.0066125059682865805,0.0167436166124101,0.006086590325402832,0.005845860977995398,0.0015572157472586283,0.005637288256648165,0.0010180402886967692,0.0,0.0,0.012638241527808954,0.008196978166548824,0.002167527537636328,0.0027750847316183333,0.005397455481278865,0.003948977983731371,0.0010655713379428217,0.024257385463167268,0.00864134810976876,0.004910199060044281,0.002183125614169214,0.0021687126433027897,0.00411527226547376,0.0,0.004803478587081446,0.003638425212087149,0.0,0.004511085806171918,0.00406809365081233,0.0028306229869012886,0.0013637608659470665,0.0023665555126955737,0.006921841683786192,0.0028794349932482455,0.024354849723470438,0.00209206711869556,0.01396542484981145,0.0,0.0,0.00011991638768465011,0.0026491789146450805,0.00034011553302446576,0.0041864085972896006,7.994425845643341e-05,0.003503327083410532,0.00014348971977629074,0.006113718974493856,0.001794230025275939,0.006394228748260622,0.0,0.002754265995922387,0.006408737570561488,0.00036769246813455757,0.021887883651207113,0.005285610200587413,0.002209549394090992,0.0006315149111364173,0.000533186029273256,0.004807129755515273,0.005860722234880889,0.0011982673048083683,0.004013324165654918,0.0026148437801208424,0.004555766407587833,0.003364577786300087,0.005633669038692485,0.003012067059157497,0.0015589130399004513,0.0,0.0016270391714954175,0.00628920556793961,0.0027374508632448924,0.005952229016373609,0.002678741676025324,0.0006802310660489315,0.00026981187229046274,0.004953021637102635,0.0017682864818513752,0.0,0.003077245912162882,0.001144714875795565,0.00924454926614769,0.001692313875935245,0.001953317821585115,0.011386517645422225,0.001301400510293671,0.0,0.0015880275152616286,0.0005055771436850167,0.0,0.0010536244298437634,0.003655144493330201
5,0.363086513351866,0.00823856456911802,0.0034032516215988552,0.0,0.0,0.011170078342178421,0.00021902114396428276,0.000791845674332407,0.004447814000505435,0.008356499031252634,0.003588577204953248,0.009468452531378993,0.004195097295931262,0.0,0.0023755370229972205,0.0007076067728076827,0.0030999915761098485,0.002442928144217,0.004026619492881814,0.002813579310925786,0.006705416561368042,0.0012804313031758068,0.0015331480077499793,0.022222222222222227,0.002038581416898324,0.0005391289697582345,0.004751074045994441,0.0034032516215988552,0.0,0.005138572993008172,0.0012467357425659173,0.0019206469547637102,0.007160306629601551,0.0,0.003588577204953248,0.003959228371662035,0.005526071940021904,0.0013309746440906415,0.0,0.0028641226518406207,0.002527167045741724,0.008255412349422966,0.0030999915761098485,0.001566843568359869,0.010597253811810297,0.0008592367955521862,0.0,0.0034369471822087447,0.002712492629096117,0.0023923848033021652,0.004094010614101594,0.0007244545531126276,0.0008592367955521862,0.005020638530873559,0.006183135371914752,0.003588577204953248,0.0,0.016022239070002532,0.000690758992502738,0.0073119366523460546,0.0024597759245219447,0.0,0.0,0.0,0.002830427091230731,0.000876084575857131,0.0,0.0,0.005020638530873559,0.011776598433156435,0.010883666076994359,0.006183135371914752,0.005458680818802125,0.0027293404094010623,0.00042119450762362066,0.0,0.0,0.009855951478392723,0.007008676606857048,0.0007581501137225173,0.010277145986016345,0.006199983152219697,0.0021902114396428274,0.0008086934546373517,0.024345042540645276,0.020739617555387082,0.006907589925027379,0.002021733636593379,0.0012804313031758068,0.0025777103866565588,0.0,0.017858647123241516,0.0017184735911043724,0.0,0.007699435599359787,0.003335860500379076,0.002628253727571393,0.0020891247578131585,0.001583691348664814,0.021514615449414545,0.00021902114396428276,0.012871704152977849,0.0030999915761098485,0.017151040350433834,0.003504338303428524,0.0,0.0,0.0013646702047005312,0.0,0.0008255412349422966,0.0,0.009872799258697669,0.0,0.003992923932271924,0.0005391289697582345,0.011321708364922923,0.0,0.004245640636846097,0.003992923932271924,0.0013309746440906415,0.02429449919973044,0.0018027124926290965,0.0013983657653104207,0.0,0.0007413023334175724,0.009047258023755372,0.0036728161064779725,0.0013478224243955862,0.0017858647123241518,0.0032853171594642416,0.0017184735911043724,0.0009266279167719656,0.011203773902788311,0.0057282453036812415,0.0018195602729340415,0.0,0.0,0.003773902788307642,0.0015499957880549242,0.0028809704321455655,0.002274450341167552,0.0,0.0006065200909780138,0.013461376463650917,0.004767921826299386,0.0,0.000876084575857131,0.0,0.006705416561368042,0.002830427091230731,0.0,0.01647712913823604,0.0010445623789065793,0.0038075983489175313,0.0016005391289697585,0.0,0.0,0.0011456490607362484,0.0034706427428186346
6,0.261093381664452,0.017604779510664866,0.0039277932617319,0.00237619052055835,0.0,0.002686925582179714,0.012315310078609037,0.004705122613161889,0.005742872636572003,0.0037839454109341985,0.005645436079811249,0.0,0.0025857221906499623,0.0041620585596852,0.003653787963657612,0.0021180539703653982,0.0021508958800123537,0.0035162178659741547,0.0017688948773612312,0.0051685551638571345,0.0055780579926816105,0.001967534825651738,0.00331117914543828,0.006888845161117026,0.002513125039177847,0.002032492530158908,0.009054172801141406,0.0027601278293074467,0.0014414439339406671,0.0041418026396750785,0.002591909408041427,0.002043399493664185,0.004193811297152045,0.0,0.007221046334059746,0.008338064802857934,0.002449271748554959,0.003842110802394287,0.0038810189103015828,0.004171876351010367,0.0,0.0,0.010129136664623091,0.006550865553288728,0.014094748862082177,0.00021450869617184305,0.0036895495741557,0.014072692896809376,0.0017581089329870773,0.0032488838618158246,0.0019138471420432157,0.002461509922502594,0.008419027516081735,0.005094021706287045,0.00601677215721934,0.0029984925360147705,0.003998091049712672,0.007248154619431387,0.006225577712524212,0.00010725434808592152,0.004363118890598175,0.002538100705301781,0.0,0.0025793081767004227,0.002559430555787842,0.0014453165461366156,0.0056334399441258605,0.0,0.011742913670287972,0.020415342748744677,0.00229740615169477,0.007792096290234284,0.0035078675459266407,0.008095797000546318,0.0,4.31437774966154e-05,0.0023857662736212703,0.02261145497318691,0.0050908599671736655,0.002225066280189073,0.0012463287821569107,0.010442413127998046,0.0010965357522299908,0.002407822238894071,0.03155363843842441,0.004498722198775313,0.005021061497421559,0.006033730077280787,0.002172225730498414,0.001423744657388308,0.0,0.0,0.0026569881316797204,0.0030245726160229866,0.0027827736485316933,0.001359028991143385,0.0031936229295026985,0.0012870521770310583,0.0017851419243401097,0.0031926547764537113,0.00020493294310892316,0.014346955474850083,0.0033544287003618467,0.012546988249696233,0.008100637765791254,0.0,0.00231014364387107,0.005817406094142093,0.0015694230368570327,0.0178838075599319,0.00031279238685046165,0.003280515580151546,0.00030079625116507386,0.00951542700747643,0.0014620476696399875,0.0041825412762533975,0.0,0.009679409759153133,0.007664465003007116,0.0010296417416248466,0.030902094603846398,0.007820581511160796,0.003373958505585229,0.0028073862572622578,0.0003217630442577646,0.007840927966893698,0.005997378612831254,0.001311407505795204,0.00513146234291669,0.0021397468782448294,0.00389372591906954,0.006531456767196468,0.01704359307092801,0.007473116685992357,0.0029553487585181545,0.0,0.0,0.0047673874133760015,0.005316517665113032,0.0006040128849526155,0.0015929312317033146,0.0033979507769560037,0.000571655051830154,0.0032245285330516787,0.0,0.0,0.00592624893263679,0.0018490104566671688,0.008437422424012492,0.002903007527056161,0.0,0.016260409076091584,0.0014731966714075116,0.0,0.0031926547764537113,0.0024725379051389945,0.0,0.010742498506080549,0.005988755771113149
7,0.008684296539836253,0.07445637234060395,0.014786114526450612,0.0,0.0,0.0,0.0034974793461884828,0.015530407421682671,0.0,0.03180917285333607,0.0036504461140370215,0.0,0.0,0.0,0.005973457277515126,0.003516593461847135,0.0,0.0,0.0,0.006526555173581342,0.012500012451096469,0.0,0.0,0.0,0.0,0.011860847191986996,0.0,0.0,0.0,0.0,0.003235265984899364,0.0,0.0,0.0,0.031451388913753694,0.0,0.0,0.0,0.0034292069556105353,0.0025319472925299374,0.0,0.0,0.004482125515505681,0.004360575892690448,0.006305316015154856,0.003938584677268792,0.0,0.010583943502120038,0.0,0.0,0.0071902726488608,0.0,0.0,0.0,0.014151068224659133,0.0,0.0,0.0,0.0,0.0,0.0028542489723403404,0.004641903369638219,0.0,0.0,0.0,0.006048540754377073,0.0,0.0,0.04011382536638596,0.0801840382435226,0.0,0.004092924430889994,0.009468190652158282,0.006048540754377073,0.0,0.0018286286001605102,0.0,0.010133281113210404,0.0,0.0,0.0,0.03131209816105247,0.0,0.0,0.07477867402041437,0.0,0.0017699132674118894,0.0,0.006383145463562129,0.012168153713456739,0.02530722373850404,0.0,0.0,0.0,0.0,0.0,0.0,0.011253099077910833,0.0,0.0,0.0,0.013006644201209396,0.0,0.0,0.0,0.0,0.05019794820467707,0.0,0.0185253201324969,0.015761203637938485,0.0,0.0,0.0040806214015153405,0.0,0.015197175698270277,0.0,0.0,0.0,0.0,0.0,0.106716261425429,0.02909294933308293,0.0,0.0,0.007940003644604196,0.0,0.003235265984899364,0.0,0.0,0.0,0.0,0.0,0.01825354971337845,0.0,0.0,0.0,0.0,0.013222391416545227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008875491539002097,0.0,0.0,0.0,0.007853990124140259,0.051650997892789895,0.0042199121542165615,0.0,0.01561367497060128,0.0,0.0,0.003718718504614969,0.0
8,0.3390802809870153,0.0,0.0,0.0,0.0,0.007835877049828856,0.0,0.012132945039649137,0.0,0.019211306627499213,0.005875548023835108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017497221973747444,0.0059280603307711845,0.0,0.0,0.0,0.012448194965752345,0.0,0.0,0.002524914585328468,0.00274447237535703,0.0,0.0,0.0,0.0,0.010648552816385277,0.0,0.02281757561087425,0.0,0.002854251270371311,0.0,0.0,0.0,0.0,0.0,0.004008504645930487,0.0,0.0,0.0,0.0,0.008632561527637006,0.0,0.0,0.0,0.0,0.0,0.010538773921370996,0.00812444039371865,0.0,0.0,0.0,0.0,0.0,0.0026017656813213563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02495983904156196,0.015634932876984947,0.0,0.0028879812320545444,0.0,0.012842585086176136,0.0,0.0,0.005818281435756904,0.010116151588239026,0.0,0.0,0.005159608065671216,0.019274070964552466,0.0,0.0,0.0828707006918242,0.015633328551661267,0.0072697458599993705,0.009659799293423822,0.0,0.007468916979451408,0.0007684522650999685,0.0,0.006672232501643258,0.0,0.0,0.0,0.0,0.0,0.0,0.010516841620299706,0.0,0.027079368008516538,0.0,0.04121106762215587,0.0,0.0,0.0,0.0,0.0,0.016197111948334147,0.0,0.0,0.0,0.0,0.0024151356903141866,0.0,0.0,0.0,0.007726098154814574,0.0,0.06688060540507373,0.0,0.0,0.0,0.0,0.0,0.00362270353547128,0.0,0.005004360243190675,0.0,0.00450093469558553,0.0,0.016263769709038773,0.0,0.0,0.0,0.0,0.013344465003286517,0.0,0.0,0.0,0.004182593508492789,0.0,0.0,0.0,0.0,0.010322366087160879,0.0,0.010062034955979267,0.018771447579609163,0.0,0.014439906160272723,0.0,0.0,0.0,0.0,0.0,0.004917315811909524,0.0
9,0.13570750123174583,0.05446341313367436,0.0031344380235806494,0.023100929239962334,0.0,0.0,0.0024924908224971533,0.0,0.0,0.0,0.0,0.010535879854672523,0.0,0.006514551665866216,0.006997111048522973,0.007741866228573895,0.0,0.0,0.0,0.012014825808659785,0.02643261677905152,0.0,0.0,0.0,0.0035987992122592646,0.0023798510919779007,0.00828592132646588,0.0,0.019293063503117817,0.0,0.013265987095684271,0.0,0.0,0.0,0.01869713173537905,0.0,0.0,0.0,0.004775182465846299,0.0,0.0,0.0,0.0034044803150017535,0.004896188638791866,0.0,0.0038604750612540543,0.01085444278536262,0.01108683608586531,0.007197598424518529,0.0,0.004101754752582432,0.007298421145961067,0.011500998619986037,0.0,0.005632577376416473,0.0,0.007560096994955856,0.0,0.0,0.0,0.0027694342472190598,0.0,0.003836628336937242,0.0,0.0,0.0,0.0,0.0,0.02670757494624854,0.008300456247630239,0.0,0.006905387424069507,0.0,0.007313688721688183,0.0,0.0011658188474724506,0.003714889509428918,0.033469574782181176,0.0052240633726344165,0.0009287223773572295,0.0,0.012479919651901152,0.0,0.002263760794808247,0.054315842324324334,0.0,0.0,0.004906020390343694,0.003780048497477928,0.016186442718903755,0.0,0.0,0.006583681168965002,0.0,0.0,0.0,0.0,0.0,0.011709332490008531,0.0,0.0,0.03175206704895319,0.0,0.0165865902802595,0.0,0.0,0.0785314463964751,0.004341569134785298,0.004469476441031667,0.03322212661211476,0.0038548265309153837,0.0,0.003475075127226053,0.0,0.004121205549522706,0.001849810966850901,0.0010448126745268831,0.0,0.0,0.0,0.03262891275646363,0.012247526351398464,0.010407759842262772,0.0,0.0,0.0,0.01095673081593067,0.004295340995277187,0.00203158020046894,0.0,0.006965417830179221,0.0,0.004802479756813512,0.0048177473325406285,0.0030763928749958226,0.0,0.0,0.0,0.014739497225496244,0.0,0.0029022574292413427,0.0,0.0,0.0,0.0,0.0,0.006664840387303884,0.004121205549522706,0.007531334394863131,0.0026120316863172083,0.0,0.021278415564078647,0.0,0.0,0.00661714693867026,0.0,0.007139553275933703,0.0015281047117463964,0.0
