,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0.04446351401540618,0.026723683197526167,0.0033007059619682474,0.00313697175515812,0.0,0.0022175525468587517,0.010571834296998116,0.001013514536859174,0.002496352014476592,0.008326902926819082,0.007388551823797597,0.004816741596988315,0.0016305367507770004,0.0,0.005506889207218039,0.0008701861172461744,0.017329661789248135,0.0020392572988730904,0.002940628947935348,0.0027040641233083244,0.0012002567134429991,0.0,0.000548562449647513,0.0032634063175747932,0.0010502246242626242,0.01922676978248823,0.006613909515647015,0.0007201540280657994,0.0006301347745575746,0.01308245257415524,0.0038180828797996775,0.012493988297537702,0.009776811613589629,0.0,0.0,0.004416173198995387,0.005761501591082173,0.0049559939415497346,0.004388204818685102,0.0037414709654262027,0.006055156878370551,0.0,0.004535904091844685,0.0,0.005024453705820047,0.009078806631751746,0.008662498078603274,0.0,0.010186416497170727,0.007060519265126563,0.0023267984735840957,0.0,0.0,0.024319978031073594,0.025802225951701008,0.0009902117885904743,0.005268875902055229,0.002723290796525444,0.019292896730737752,0.005129623557493811,0.0034583006442617794,0.0036065894744113664,0.027116394223910937,0.009877905390211812,0.0009602053707543994,0.030749478186157576,0.0029333357213779687,0.06261911465332311,0.0020392572988730904,0.001110237459934774,0.013058560268896536,0.0005401155210493496,0.002309904616387769,0.004333421760105317,0.005525821101940156,0.002472459709217888,0.0019390478577359137,0.0005401155210493496,0.002723290796525444,0.00222133384341533,0.0,0.0016885115489233599,0.0,0.0038964380532039403,0.07120239863497634,0.005868709480281728,0.0,0.002226294253951917,0.0,0.0025304345073642476,0.004512601343575984,0.006372114913927627,0.005693336605306862,0.0,0.003969268671020837,0.019879617748324505,0.0015597441704858948,0.015009566985231414,0.0009103827227112009,0.004013271984981666,0.004230904914886572,0.001885443913136137,0.11588464845844976,0.002760590440918898,0.005898126341127798,0.00668062602088654,0.004092806272365936,0.00822377111267111,0.0,0.0016689900972112386,0.0018904043236727236,0.006344146533617342,0.0038801337529976174,0.01011562391687962,0.006384073772526591,0.0,0.004260591142288421,0.0012002567134429991,0.0018603979058366487,0.010442182583075645,0.0012017051939787853,0.0,0.05684592357019774,0.001199961934947997,0.0,0.0019300113721477461,0.0,0.012375411106729189,0.01965238418778065
1,0.045903175095213085,0.015894976497330113,0.0013092778683944156,0.005972820076716179,0.0012274480016197643,0.0026571765017148227,0.011732852634903385,0.005831844103515325,0.0031791201891100715,0.006786801906766216,0.0006955538675845332,0.0023718851148309375,0.0013545775142847624,0.00468184125616719,0.006184630198030858,0.0006546389341972078,0.013362214516018354,0.0,0.007786231283267564,0.00170673916058005,0.008164484005200026,0.001424230640764645,0.00176038740767584,0.003755200822208257,0.0,0.009577094479083599,0.0070769667047602715,0.0024924036213381288,0.0,0.010122835073654685,0.002476398741954036,0.014971675503853355,0.002432633066691681,0.0038978465156502,0.0034472256749759236,0.0032780680820962077,0.0037380827959967717,0.0023099561413362528,0.00404383164957432,0.0023801658412298324,0.004324738323955185,0.003629116581564103,0.0024725027280581625,0.0006993820066738582,0.005576960629965085,0.0076724595325312756,0.004869230022085783,0.0012888204017007525,0.006848038557234108,0.011469620560147702,0.0018720686143704405,0.003133752668413176,0.005516701376711489,0.015957394169431944,0.021213782088069323,0.0029435810354261015,0.007111202757183242,0.0036849911223146774,0.01098086765315458,0.003442840962472902,0.003985730815168961,0.004557983309177821,0.03275236345167012,0.007446246377267045,0.0019743559478387542,0.030074933107681282,0.0014247872141783411,0.04407508935548595,0.008709111452943721,0.0029988311279564315,0.007510401644416514,0.0,0.0018212032343431321,0.002209406402915576,0.012820926508756833,0.0,0.002004207287758704,0.0015265179742329589,0.003901185956132377,0.00483993525557953,0.0021889489362219134,0.00038869186717959206,0.0,0.002782215470338133,0.06718119390019973,0.005675908522951222,0.0021684914695282507,0.0010024158679894743,0.0,0.0017576045406073589,0.0004909792006479057,0.0034676831416695863,0.005097601596198251,0.0,0.005683076102522723,0.023996974955621756,0.005006934429611009,0.04203817998593227,0.0018720686143704405,0.003174667601800502,0.0,0.0017587176874347512,0.10022293480210796,0.014600590361492397,0.0062393237171474904,0.00543598465676423,0.007854839137726603,0.008452001685738696,0.00405712153669648,0.003389749288790808,0.0051811011832139904,0.008768746257977073,0.0013424007739899942,0.0019434593358979603,0.00469513114328935,0.0,0.007096311024626541,0.0005114366673415685,0.0009205860012148234,0.00852283583385252,0.0015956824021056938,0.0012130449676702117,0.0713540284070998,0.0014867161876730257,0.006505474408584752,0.0,0.00038869186717959206,0.007605453523506777,0.018899441234230055
2,0.046093380861078684,0.013935722189834944,0.0,0.0022689563689378953,0.0,0.0024104070391945615,0.01003530650970509,0.0014669329552122429,0.003210526672095537,0.004769497752015847,0.0,0.004162145115744814,0.0,0.006273626713276252,0.0031084404068958352,0.001711016278215462,0.010260104557456016,0.0,0.0038683846290088705,0.0014034000893385292,0.0034100806351146113,0.0011902721935411911,0.002229856582065056,0.0020047767649514054,0.0,0.009306317714797934,0.006865501635944344,0.001872016841908548,0.0024085032583698847,0.009226496129590308,0.003379671595455581,0.02142405417565326,0.0030128764899011395,0.00133905621773384,0.0004944072248487197,0.002827707465391304,0.002082976338697084,0.0017349029696694857,0.0024239809719728256,0.00465790973387136,0.0015622322540228132,0.005293767628976746,0.0011902721935411911,0.003736153942334263,0.005149602172164427,0.009152650505040832,0.00542680932138233,0.0,0.007359908860793064,0.00784752911925265,0.0027750337457402015,0.0,0.003087268501997464,0.013244740406706926,0.015392342386371426,0.0016963495703434972,0.006011897277661289,0.001376252223782002,0.011599160775189856,0.0031002960472288764,0.00399924077122705,0.0030500724959493016,0.029249583233097964,0.008391348889649972,0.0006323321028187577,0.029132301023658047,0.0014650291743875657,0.03950644376763008,0.014661731580002318,0.0,0.007501905918596581,0.0,0.0,0.0,0.011156616264261262,0.0,0.0008927041451558932,0.0008481747851717486,0.004397537691534225,0.006663232886369617,0.0,0.0012850251048049106,0.00717583261137693,0.004500716731827628,0.08417414270819958,0.0053450839553500235,0.0,0.0066716418642207,0.0,0.0018869481679646381,0.0,0.0,0.005671703650116525,0.0,0.010307348703995812,0.022678123853252293,0.0032018359248817286,0.06381955272436095,0.0028081575719548844,0.004124949109696652,0.0,0.0008867281844977371,0.07983906225862394,0.018930564377148566,0.0026409164294195174,0.0034698059393389715,0.0038314532411448336,0.007709604241282613,0.003328901656629156,0.006120770509250124,0.007334118388514363,0.0030500724959493016,0.004269660954055822,0.0026987379528192,0.017895581404826427,0.0,0.0033541457413610054,0.0,0.0,0.01157879987602246,0.001896996308456273,0.001156601979779657,0.09317123937383721,0.0,0.00836608765373952,0.0,0.004836556410176189,0.011653191888118784,0.014909605313476293
3,0.04556703756415154,0.011662591968557729,0.0,0.004863381127996932,0.00130971169271563,0.005388207946365085,0.011723425219264894,0.001750085646275233,0.00698821495483891,0.0056495372951897264,0.0022303794538836206,0.003546969973727631,0.0,0.008092719843027556,0.005286737379310293,0.002032051476485017,0.012095451448566292,0.0039006253920612845,0.003088942671499127,0.0018037631545807797,0.0045814152977871475,0.0024231817128753446,0.0018693889275736375,0.002328589972948933,0.0012218194143428886,0.012181354971794872,0.0038520173213146686,0.001218380000778698,0.0011120193617396858,0.010083857087891706,0.003757425581388257,0.01165489812943198,0.0,0.00468777593682616,0.0001235577068599651,0.005349918116311041,0.0025200391232191558,0.0065725525426512995,0.0013291744309539817,0.0012439065541480611,0.002828705249945094,0.0018317347439422522,0.0018292897079501425,0.0006662172394717307,0.00443658546311938,0.013955337147444727,0.006181422306260972,0.0061652196160121,0.00895907444946734,0.009933778450090299,0.002688129840838887,0.001382851939259528,0.0020855496192158525,0.01875472252644354,0.013377289101618976,0.0025842142377919845,0.00607768606878878,0.003195123944963429,0.014194938087613618,0.005824506839937839,0.004503841260106978,0.0008689790080066053,0.011315994742927169,0.008037053579577848,0.0023737586301313587,0.028323712305510243,0.0016469850552257004,0.04221143492481795,0.016412195533663135,0.0020516935802980794,0.009079372108337825,0.0006672116170438115,0.002472604795619331,0.0024621071893520486,0.010459061549306401,0.0016803848132955252,0.0004695192860678673,0.0010283815089285051,0.002853416791317087,0.005247632537258878,0.0034843273334510157,0.0021104405261625566,0.0036325965816829736,0.004924214378704097,0.06284676144740126,0.00624034861770016,0.0,0.0021499040993633927,0.0,0.0013913607903826492,0.0004924214378704097,0.0032759580306330784,0.01085398993041034,0.0,0.006852073336868974,0.024097126169203543,0.0024837380483092725,0.04325981726870894,0.002732483486023943,0.0048745143806868734,0.0,0.0015566477408608494,0.08795054071687756,0.012956377886297724,0.0056361383720823855,0.012203621477174756,0.007849679489294475,0.0077022252530598865,0.005821882438371019,0.0034839686023015936,0.004784992078319393,0.006443110386235034,0.001129672710408587,0.007108333248134684,0.013038467530990349,0.0,0.004489724874700794,0.0013324344789434615,0.003789015949888631,0.013938319445198483,0.005222105983889515,0.0023994645490754323,0.07556435340552746,0.0026378917460975313,0.0,0.0014193323797441221,0.0022834213157665074,0.007849500123719764,0.01949787815717278
4,0.02249958091626966,0.023603580140049003,0.005837543264349452,0.007438079659622321,0.0027001832779934695,0.0,0.0,0.0029694701390494366,0.0014947443146035278,0.03267418077462261,0.0032305764218850436,0.0,0.005652768156705062,0.007973477426053302,0.00741740888798404,0.0,0.01906046811114335,0.0,0.0059307596998785135,0.0032262240808263016,0.0,0.0018842702941887469,0.0013657577880956116,0.008297857860903899,0.0,0.009824544029324664,0.0,0.000303709663212317,0.0,0.015426004123535531,0.0033646102967935443,0.01088720170982744,0.01387921401323479,0.0010125687292475512,0.00014778590542656838,0.0019587728025215146,0.0,0.007815682275547922,0.0,0.006864473579734554,0.004112939513385712,0.003362129348454431,0.0025073130438510787,0.0,0.0,0.008826989167695328,0.008164476267476063,0.0,0.0,0.004814270282681249,0.002481028094053909,0.0032882363957411464,0.0,0.019623455390332823,0.025332536232071483,0.007357920247269487,0.0025123603922516625,0.0,0.015542500456625526,0.003432236789867277,0.00025862533449649464,0.008104987626761508,0.021013626735505973,0.0023989972889814446,0.0007019830507761999,0.020654823498499026,0.00462579511545878,0.0848635011847084,0.007087981104732858,0.001182287243412547,0.00988842773695914,0.004627666508178409,0.0038887369810455675,0.0,0.0,0.0,0.0,0.0014039661015523997,0.0,0.0,0.008756314896524177,0.0,0.0,0.0,0.1294783552895078,0.0012561801961258313,0.0,0.0,0.0,0.0008497689562027682,0.0,0.0,0.0024922991762328646,0.0,0.0036946476356642098,0.026307548929342908,0.0019844481966992014,0.011042515911993707,0.002720244494012268,0.0012931266724824733,0.010222122409546706,0.0008497689562027682,0.10541127076543794,0.01145828411551492,0.0016393969902103209,0.005578917929852957,0.004796123185243259,0.007870818575203734,0.0,0.0019475017203425592,0.002032056199615315,0.008242764287109267,0.0,0.013083319519587687,0.002098420855588903,0.0,0.004544416591866978,0.00817261411983524,0.0,0.0,0.0,0.0,0.06148159990279925,0.0,0.0,0.0048268032019603505,0.0,0.025603042204366416,0.013464012639471886
5,0.044294493827069945,0.020237975681975377,0.003658691820315074,0.002157028026047093,0.0,0.001172262967855565,0.009865560114403841,0.0032636094351694827,0.0073620237943664395,0.01131872620465089,0.00553305981988065,0.005523742214748209,0.001049988294118607,0.005449163180121516,0.005476886834115788,0.0006374928928577257,0.0202190349231731,0.0,0.0022515026586554304,0.00033772539879831456,0.0026916071332090587,0.001153895112560908,0.0,0.002775847515072765,0.0004687447741600925,0.018934540564489337,0.005824082612315241,0.0015849493369523196,0.000703365419426774,0.013625599784160515,0.002250700593744762,0.005823624289509144,0.014938199732510296,0.002907134245404765,0.0,0.002260170973145901,0.006884648899283051,0.007043430122206275,0.0006564336516600028,0.004145498901232426,0.006903093141712057,0.0,0.004651590483056627,0.0,0.004726742421190941,0.011291117131358143,0.006639870390406088,0.005017345084386611,0.00465185783802685,0.00822443779168666,0.002541456031209131,0.0,0.002212475334035636,0.010803966308336218,0.013774490498443679,0.0,0.0039200812803966605,0.000993738921219396,0.011132526876270792,0.0035360352109063695,0.00043124519222728506,0.004679925234125693,0.022957268275611533,0.009077954313113363,0.002016079948478081,0.027787420998871503,0.0050457562225900265,0.05232906570792774,0.0,0.0022226713912130935,0.01657233425769269,0.0025884641861102513,0.0021757014298791474,0.007089407050793679,0.009424462607103671,0.0032257279175649293,0.0018757047744166883,0.0012566179304207945,0.00048749456512649616,0.005551733223712703,0.003966860273894733,0.000984650477490004,0.0,0.0030187163455909953,0.11382292327340042,0.003169898673904639,0.0,0.0014350273963554395,0.005262887464607068,0.001631766524017567,0.0004784443149642789,0.0013499849495810662,0.006855244728333094,0.0,0.007803083108099435,0.01853212663970439,0.0018006292234167243,0.00825288712345725,0.0034137605371694114,0.0015005561808199158,0.006359158235850477,0.0018849841859819537,0.1085923044972814,0.004801359649384809,0.003244554095665682,0.012604442757484246,0.0055706357889478055,0.004989201301153419,0.003872462028420746,0.001172262967855565,0.0014812334863458921,0.007859217900297122,0.0017632442221854408,0.016664975599076648,0.0026166079693434444,0.0,0.0,0.004248450880495361,0.0,0.006283471587775718,0.0,0.0,0.04585118480008755,0.0019320305344502488,0.0,0.0,0.0034230017551675016,0.0176031144380388,0.0316053523649159
6,0.07188191597972739,0.03259979919484199,0.004569893169964144,0.0,0.010647394028481916,0.0,0.006480666534506548,0.004464838154562669,0.0022434021016187614,0.014756273046444002,0.0,0.005636815534171327,0.0,0.0,0.013251939799928862,0.0,0.039300262651182014,0.0,0.015288097007528352,0.0022434021016187614,0.0,0.0,0.0018156781103413294,0.0048191600701440055,0.0,0.009202546478999298,0.0,0.0004154448336331039,0.0010232631370273495,0.006139578822164098,0.0077638385083388444,0.016020071238215246,0.018392131624929583,0.0026604841562711088,0.0,0.005417291482507726,0.0,0.0,0.001219183918996853,0.0,0.013877494664364914,0.005730273567353158,0.0,0.009596980309552108,0.0074909683384648835,0.00801924498734087,0.005730273567353158,0.0,0.0,0.00982005167342407,0.0,0.003406647635791452,0.0,0.020705388490036076,0.006617101619443528,0.0,0.003001571868613559,0.0,0.009970676007194494,0.01312423656042785,0.0,0.011835197877943262,0.02759372305833432,0.0018279572679856574,0.0017054385617122493,0.03268998278598533,0.0,0.051447487568376145,0.0,0.003406647635791452,0.015551280286371785,0.0,0.0010232631370273495,0.0,0.03392922266246792,0.0,0.004770998485161252,0.0024095800350720027,0.0,0.0037519648357669483,0.0,0.0,0.0,0.0,0.04011982820639844,0.0031240905748869674,0.004985338003597247,0.002825024868705107,0.0,0.0,0.0,0.0,0.0008308896672662078,0.0,0.0,0.023055209957905682,0.007618671577965897,0.010300166737317302,0.0,0.0046668985153543365,0.006003143737227118,0.003489736602518073,0.11583557007285496,0.008724341506295183,0.006139578822164098,0.0,0.007259165129156956,0.005951707710205876,0.0,0.007316058559575675,0.006065494571043318,0.010621198492174013,0.0,0.011869852389517257,0.007897681326662022,0.0,0.0,0.0,0.0,0.0,0.0,0.0014325683918382894,0.07630732439474326,0.002326491068345382,0.0,0.0,0.0,0.017946943942780215,0.0
7,0.052340474455498776,0.014842990584548604,0.0032892847198223336,0.0014195860369759544,0.0042368882671507116,0.001808720638641717,0.02484429307019184,0.001033324494751918,0.0030640874664351306,0.0006578569439644668,0.004617121829587313,0.005367076823927915,0.0007963531426938282,0.0075763570397411216,0.004812461044941327,0.001454210086658295,0.012240789862654786,0.0,0.012261746861458814,0.004179696127360899,0.007482016913992403,0.0,0.001754401558293631,0.0,0.0,0.015128884021236487,0.004754006937013232,0.00013849619872936141,0.0007604671248732045,0.006572608722118411,0.0017658265337993583,0.022798950202657185,0.011459016615812391,0.001281089838246593,0.001338912962105547,0.004008468831156621,0.0,0.0022851872790344632,0.001541891248550438,0.004483042519341944,0.0,0.0,0.0028080520677804363,0.002987549419144732,0.0019735708318934,0.00619265702058579,0.007288570650845814,0.004812742905845309,0.005515736030024719,0.005283530689615781,0.004872808105076847,0.0,0.0,0.014330637926335234,0.025336319713670317,0.0,0.005139637495168126,0.0,0.002839172073951909,0.006325756223596859,0.0010822465793817115,0.0031854125707753127,0.029871224639344957,0.005968721735336869,0.0017293095319095928,0.03192673051424705,0.0,0.05847530835222561,0.002804548024269569,0.0,0.015266749235896708,0.0,0.0008147862052212906,0.0,0.016059316474175685,0.0014195860369759544,0.0006232328942821264,0.0,0.003963681774106838,0.0035850593029736785,0.0,0.0011407006873098069,0.0,0.0,0.04104406595756548,0.004077085946452161,0.0,0.0,0.0,0.0,0.0,0.0,0.008939100060092423,0.0,0.0,0.03577259122752457,0.0035326331748330173,0.011870719307585627,0.003587583239250245,0.004689524849297702,0.0,0.0008691052855693765,0.08726443374857047,0.01915200001050572,0.006320990211947708,0.009203687374811118,0.003572023236164509,0.008249143002722182,0.004725759990283486,0.00450750356165684,0.009102057301136682,0.010748451682803282,0.0038286896188883444,0.009037575213421151,0.005334063865549017,0.0,0.0044541645885430555,0.0,0.0017925296514868393,0.015934769187228616,0.00294304422299893,0.0006518289641770325,0.09677693177334211,0.0034586190638191856,0.008586764321220408,0.0045703745580689265,0.0,0.014970692791841378,0.02841155029470719
8,0.031525728735411096,0.012855969398418404,0.0,0.0,0.002838326716556985,0.005272857234843724,0.0,0.002566591478339917,0.007932593574024016,0.013225247586610422,0.014313371399637138,0.00501838100166577,0.0024836837345071673,0.006414618379418786,0.005335376770854569,0.0021468911875756847,0.012636516579204558,0.006016575182828245,0.0,0.0009650310836293748,0.006575272295483803,0.0,0.0,0.006992434813544465,0.004554011610009029,0.013757803489764369,0.010864656581500596,0.0001135330686622794,0.0022770058050045144,0.026976620618422528,0.006433060244616343,0.004257490074835477,0.00567665343311397,0.0018732956329276101,0.0,0.0012986084015847233,0.0026673496572910023,0.009782285770153587,0.002080564992509485,0.0,0.005358980207652608,0.0033179227444351494,0.0028988999099434807,0.0,0.0050254028896972594,0.021791832699012033,0.0,0.02494588629840603,0.019028714381983745,0.007768638402789523,0.005012627999986066,0.001691490026574782,0.015622130892036143,0.02636428617421862,0.013364921864774313,0.0,0.009282215508260173,0.0031227508182919052,0.017240186809319893,0.0,0.0,0.008274461666362639,0.028241388466201587,0.013635302190446254,0.0051484956190946,0.0181498922973566,0.00700774747595923,0.04265061455176935,0.0,0.002537235039862173,0.008231147478015257,0.0021468911875756847,0.0011710315568594645,0.0,0.0,0.0021468911875756847,0.0,0.005271588348491939,0.002270661373245588,0.00416366775772254,0.0,0.004875491494525746,0.0,0.00948001123330033,0.08075947622608082,0.015324254444317465,0.0,0.006482804890915993,0.003643209288007223,0.0,0.0012488637552850734,0.0,0.011059151051371275,0.0,0.0,0.01646406924626818,0.0024071204224333435,0.006488557892595697,0.003751666811262361,0.009471634432723712,0.0,0.0015613754091459526,0.09796642466494844,0.0,0.002668027113563566,0.02381571718338372,0.00600380029311705,0.01004124611865946,0.0,0.0,0.0,0.004257490074835477,0.0,0.015610796941063418,0.01074283273845504,0.0,0.0,0.00963685849030999,0.0,0.008912345889988932,0.0,0.0037197726000810466,0.040535026145295756,0.005800337592590531,0.0,0.0,0.0,0.014331899291028035,0.0023274279075767277
9,0.06194042693933367,0.011821173910785689,0.005284559528672885,0.0042135296725066594,0.0018920027942162184,0.0010224871659170866,0.017012880028523806,0.002739696288122417,0.0028283177294936793,0.009665756003187321,0.002957909301403,0.005541739151467858,0.0,0.008774197478303459,0.001971939534268667,0.0013876611537446174,0.012079244912996596,0.0,0.0,0.004759287133224288,0.0,0.0,0.0,0.005154076577347629,0.0,0.011808482167419537,0.010984168639221973,0.0,0.0007668653744378149,0.0,0.0014606959513101235,0.014663074763061456,0.01992046804617017,0.0020794882095932572,0.0,0.0023609391775127994,0.0,0.012350899037989591,0.0,0.0,0.0009859697671343334,0.0,0.009401228748197437,0.0,0.0051868076962748415,0.01841991410592972,0.0,0.0,0.0036882572770580617,0.004263184504363532,0.0,0.0,0.0,0.021042264875800996,0.02899370665722259,0.004175454442408206,0.00632953528088267,0.0,0.013013556327250389,0.0017528351415721482,0.0003286565890447778,0.0051950467078856885,0.005911811560758663,0.009517237197324672,0.0009859697671343334,0.019821604072164392,0.0020084569330514196,0.07608557693914143,0.018934277516844036,0.0013511437549618643,0.018185223069427443,0.0017893525403549014,0.0005477609817412963,0.0,0.0,0.0,0.0,0.003960802781466993,0.004203287139872146,0.0,0.005185470627150938,0.0009494523683515803,0.0,0.003943879068537334,0.03709611645523847,0.005570463228347733,0.00908726742354248,0.0033230832892305307,0.005039401032019926,0.0,0.0,0.0,0.0007147613318493058,0.0,0.002629252712358222,0.009531041082298556,0.0013511437549618643,0.020448189652350405,0.0,0.0011320393622653458,0.0,0.0,0.12783497131451482,0.013254482854339842,0.0024831831172272096,0.02775500999904859,0.005805154264850008,0.011487173210569671,0.0,0.0,0.0,0.0028118397062719875,0.001761519842890962,0.008980610127633824,0.005221988025933691,0.0,0.0,0.0022640787245306916,0.001314626356179111,0.025390063779488454,0.007694262158626622,0.000839900172003321,0.08439885211824301,0.0013511437549618643,0.0,0.0,0.0018989047367031606,0.013630790754217822,0.024298994547761167
