,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
0,0.0,0.035272368841538865,0.0018059432469564513,0.01333019366306961,0.0010262415257949063,0.003274235902492446,0.006755781513000198,0.011504995190075789,0.0011154348386343414,0.005245062970933379,0.005879429635869428,0.002415434830112236,0.0,0.0,0.0,0.0013265794945449673,0.0,0.0,0.004625051320835124,0.007325829946877074,0.005454077100235494,0.0015606817582881967,0.01249371104053945,0.0028441962083197874,0.0,0.002482096640440769,0.005795136534229569,0.0,0.0,0.0,0.003481119505186049,0.006392403629156073,0.024223566743381105,0.0,0.0003631648311832739,0.0008041506976201067,0.006951718943429628,0.012015625604093073,0.0032094915661115726,0.0019999632034382203,0.009537363911547624,0.005312790044566169,0.01705977044683668,0.0020779972913526302,0.0,0.002731193077004344,0.0035859461488283837,0.001584704629425056,0.0033893695604164005,0.00316898315352841,0.0,0.002464332783029359,0.003948684874689955,0.0010924772308017379,0.008285196609682596,0.0016367983722549466,0.002619974853536476,0.004884667824341171,0.00422827624877669,0.0016367983722549466,0.0006485086271129893,0.02460492153729749,0.0,0.0044430427999217845,0.0030911621182748514,0.006792454977688041,0.0,0.013135108443283583,0.01643962623063834,0.0,0.0021459374176462705,0.006806809992525833,0.003805267292412118,0.003572443344633996,0.011443872748929386,0.00505274743573842,0.012211136929200799,0.0020143182182760125,0.04153349889008561,0.004455480340811917,0.0,0.015036717069465771,0.00245807376930391,0.0014526593247330957,0.027389141054335896,0.0010376138033807826,0.003377997282830525,0.016897097638521475,0.0,0.0,0.002013679060293459,0.0,0.0,0.012988068965771279,0.0,0.0014826476703737868,0.004558176457845739,0.0036114603885912004,0.004260395121025892,0.0026377387109478866,0.001910130732616232,0.0,0.04756699874127544,0.02485295271055681,0.0021946223179025426,0.0,0.005284719172873139,0.004669262115213522,0.005144284327847218,0.0024418012805184574,0.0012468409853437484,0.0,0.002049287261677046,0.02577615250055696,0.010453665529839768,0.0,0.0007413238351868934,0.00470244625076698,0.007093005999098952,0.0,0.09236986172967537,0.00863635000529744,0.008159968990137873,0.0,0.002221840978952169,0.007907889816322382,0.005911122402796928,0.005222957573744182,0.004663429206809776,0.0011154348386343414,0.0,0.003690346687149015,0.010094122593890965,0.008442756154137376,0.007048662638620469,0.003274235902492446,0.0,0.0,0.0067499486045964514,0.0,0.0017532103461440076,0.0009857331132117435,0.014049066482306367,0.007700367055646225,0.003819835359910762,0.0013503893130209757,0.0,0.0,0.0027393695646774534,0.0,0.0,0.06550770406470297,0.0,0.0027537245795152456,0.006433205580960853,0.004468770092345453,0.004182574085772333,0.001322957599310498,0.0,0.009193960898284186,0.02048589395850169
1,0.0,0.033205679003467874,0.0015330718714998436,0.018436363519222017,7.556596846629525e-05,0.003606555446318524,0.00941654169135687,0.00786686860674267,0.0021969448619522432,0.00035264118617604447,0.002585650955370689,0.0012594328077715875,0.0,0.0,0.0021662244293671304,0.0,0.0010075462462172699,0.0,0.0027881143649520403,0.0,0.0031264431460596223,0.002077680703540367,0.008531315270162872,0.0033289065556409733,0.0,0.0006297164038857937,0.002476882560675685,0.002672666847891754,0.0,0.0,0.0009571689339064064,0.0033859629903171197,0.011597839500532656,0.0,0.0013092364471146505,0.0010340695500806961,0.0035275533238707355,0.014139792265957763,0.0004604554205331508,0.0027919310063036305,0.008468727059057045,0.0018605244015204563,0.0,0.0024625701556072223,0.0,0.0015616966816367685,0.0,0.0017664488992640117,0.007432743304475243,0.0023509392798985265,0.0,0.0,0.006270634851169201,0.0,0.0013586595990876162,0.0024265052483648216,0.00378802732846613,0.00215038419099297,0.003538236389360001,0.0027083512677640582,0.0007556596846629524,0.025621230089092235,0.0018296107833376395,0.003186362061749461,0.005549131753072854,0.0,0.0021978990222901408,0.018093644423795043,0.019357654847658414,0.0,0.0,0.005468414495546974,0.004012816913189221,0.003423936218235316,0.011451665667061947,0.0,0.0018899101863975747,0.003600637298693435,0.0068736347655938635,0.0,0.0,0.016459817927673474,0.001744883698862466,0.0013548429577360263,0.0392843520925979,0.002355136408620213,0.001957462384790593,0.013245404728754887,0.0,0.000806036996973816,0.0,0.0060677909542177525,0.0005541504354194985,0.013262960102207141,0.0,0.005493983639072502,0.002022532589540016,0.0008312256531292477,0.001357131765781918,0.000581627899620822,0.0010126975352768542,0.009300713686926487,0.16102959117450907,0.016219381290173925,0.002841354158276596,0.0,0.0019227321252561864,0.004362209247156165,0.001581540863134912,0.0,0.00411967698720843,0.006791770162132384,0.011785797319447842,0.02947871793662718,0.013477827596181158,0.0,0.002827041753208134,0.0,0.008102534442552732,0.006633578615464413,0.09154903964178758,0.010628840155201382,0.00459539897314794,0.0,0.000484689916350685,0.0,0.0027909768459657325,0.0,0.005407160932149141,0.0033403564796957437,0.0,0.0014609420570150414,0.0,0.0030478273948072415,0.006395050298640661,0.002394637469844107,0.001380031613891458,0.0,0.015107837450951138,0.0014609420570150414,0.0036311704295061546,0.003828289364430218,0.008097189967895444,0.0046429138044451115,0.005220344575344247,0.0,0.0007028003787084933,0.0,0.0016029128779387536,0.000403018498486908,0.0,0.05961462385751617,0.007721461631837466,0.001383848255243048,0.006834127820544659,0.0027026263057366735,0.0018639605555019494,0.002048675406033345,0.0,0.02182461531758503,0.018965705785856178
2,0.0,0.036593693704124665,0.00246509909885122,0.012340098646683917,0.0,0.007544033462282773,0.011601736309089452,0.0,0.0,0.005867987224898485,0.003402888126047265,0.0,0.0,0.004001483577070669,0.0,0.0059242064946344935,0.006209058758827713,0.000917867383717131,0.004405970829543593,0.0023781109487216573,0.005581362130354901,0.0054834216159044755,0.012989384621579787,0.006049370228777739,0.0,0.002423377854136805,0.0122276601072119,0.0,0.0,0.0,0.0,0.011621552825162145,0.022624903938040633,0.0,0.0021077567095500326,0.0016271285438621869,0.00463105816330007,0.01316179834630099,0.006005876153712958,0.0010430311178603762,0.007551545293309123,0.010596880775242758,0.0002503274682864903,0.0016669718308200143,0.0,0.003495299894634148,0.0,0.0019644441622782395,0.006118314693184976,0.0032723007734467,0.0,0.0,0.0036677136193553495,0.005106157583124375,0.006611668053544049,0.0,0.0,0.004436844837343367,0.0,0.0022474184687148713,0.0018338568096776748,0.021112091891407055,0.003780152158827367,0.005585012918461855,0.0036677136193553495,0.0012933585861468664,0.0,0.024313570242689927,0.0136006001398682,0.0,0.0,0.015104442907343727,0.0,0.003945264307334661,0.030274074363581517,0.0024198321934360725,0.017578616412759224,0.0,0.08451752228484788,0.006443010244336022,0.0,0.015679465926781266,0.0021277834804351676,0.0008344248942883009,0.03448426929163048,0.006493805895614711,0.0032723007734467,0.01278807997422162,0.0,0.0008344248942883009,0.0008761461390027161,0.007660122789861745,0.0029657540354242006,0.010237660428184985,0.0,0.00361691796807666,0.0050752835753245995,0.00477416045575942,0.013546363955295,0.0031108394130463595,0.0007927036495738859,0.0,0.01926008626860083,0.024170467950230576,0.0,0.0,0.005037318246123359,0.00801047898516769,0.007585754706997188,0.005895210444591306,0.0019771693569494674,0.0,0.0,0.027264826253092532,0.015222305065273065,0.0,0.0,0.004494836937429743,0.01149837217618171,0.0,0.06588846805060816,0.009424930007725964,0.009552076827032015,0.0,0.003370241287897124,0.0,0.006176306793271351,0.008229617063435741,0.0074913598532474965,0.0,0.0,0.0020443409910063373,0.01216048847315503,0.008723075551201035,0.0049973698317593105,0.0017522922780054322,0.0,0.0,0.0036440360603632606,0.0011264736072892061,0.002947605222295653,0.009461332761389279,0.007064967872132852,0.0,0.0020860622357207525,0.0027953233958658086,0.0,0.0,0.002158552360828721,0.0,0.0,0.04424130155412763,0.0,0.0010430311178603762,0.0,0.006192682776049532,0.0,0.0,0.0,0.0012642574086974578,0.012891549234535586
3,0.0,0.02330632291319207,0.002847237002495169,0.015449961349668301,0.0,0.006542781760643192,0.009503386413964587,0.0,0.0,0.0010204125480957672,0.010451393944645844,0.0017760931962775594,0.0,0.0,0.0,0.0013604118099147264,0.012459158600260783,0.011534961338744609,0.0045100662386062225,0.0017639806803755717,0.0016249363285092565,0.004669747443167981,0.012912732894225412,0.003401029524786816,0.0,0.00026452451859453014,0.004808480723055129,0.006655942030149973,0.0,0.0,0.002116196148756241,0.019455722036188047,0.01266546443053724,0.0,0.004434591495381794,0.0,0.007857191088801552,0.02238747657199971,0.0,0.0035358635535862643,0.006887924561466518,0.0010203088574360448,0.0,0.001369039837367904,0.0,0.0,0.007554669971945503,0.003909649090599878,0.009381494426344904,0.002549029899365707,0.0,0.0,0.003661758482953369,0.001700514762393408,0.005160903572755244,0.0,0.0,0.0028724989408963676,0.0,0.00827739387021042,0.003590494062795807,0.040780371757444166,0.004379960986172252,0.0033301798672681427,0.005232271683572529,0.0,0.0,0.027959021682773144,0.012514826016067546,0.0,0.0020784069318141654,0.011044323662455962,0.005131742383266345,0.004233014441470816,0.02305094487534933,0.0,0.006248681289920874,0.0036787034658805565,0.005589319618978399,0.003674596833473413,0.0,0.023881685504116665,0.004522697207806823,0.002649766580991335,0.036281692200121875,0.0,0.004556587173661199,0.012560102663205857,0.0027631342318175617,0.0,0.0031243924902902985,0.019808352267207608,0.004602382274098119,0.00757151126421297,0.005925523320369381,0.0020784069318141654,0.0,0.0051064804448651465,0.004237224764537682,0.0004534706033049087,0.0012010416773321354,0.0,0.04054973720470401,0.03225529466090668,0.0015871471115671805,0.0,0.0027336619703494966,0.0,0.0030987157892502096,0.0037789216942075727,0.0012346205712073445,0.004496916816107012,0.0021539853656983164,0.023118102663099754,0.005509634552687103,0.0,0.002133348513002874,0.005421321458942629,0.014622394137370612,0.0,0.10034712787410434,0.007802767960911457,0.0,0.0,0.0,0.0021839760804649934,0.0039013321351258675,0.0,0.0016379820603487452,0.0,0.0,0.0,0.001700514762393408,0.005580898972844665,0.007966866869859526,0.0,0.0,0.026880908899657913,0.0,0.0032759641206974903,0.004169963286127541,0.0,0.005025965853296072,0.007693299561172929,0.010338855819097397,0.005303743485049536,0.0050350086433881384,0.0,0.0012639891420156873,0.0004534706033049087,0.0,0.03428317771591845,0.010271905412666423,0.0012848333760305747,0.0,0.0016627255454513322,0.0,0.009658960986119201,0.0,0.009797486884686905,0.022281907423348884
4,0.0,0.03792434526945223,0.002060125298856072,0.013533012293142131,0.0,0.0005690721223339965,0.009094126923926743,0.014056590226692034,0.001229290527249313,0.0007397937590341954,0.003960871804455414,0.0,0.0,0.0,0.0,0.0009105153957343945,0.003596813024173916,0.0,0.002720291068767011,0.0,0.002230934660563568,0.003209682566973372,0.010425696037183334,0.006863279988370471,0.0,0.0016845833151194287,0.0030503388637195612,0.0064990457580743795,0.0,0.0,0.001764123579235389,0.005918578157292535,0.017789938452222605,0.0,0.000967422607967794,0.0014682797646278403,0.0,0.01649225750928475,0.0013657730936015918,0.0041088726642657565,0.006089071708973762,0.0027430118456568684,0.0,0.0026747442449785394,0.0,0.0,0.0,0.003505631651589677,0.0,0.0030617167971659495,0.0,0.0,0.007955859864248533,0.0,0.001741420347346991,0.00519010969670035,0.003698968795170977,0.006089317338994194,0.007922094508940016,0.004143006464604921,0.0,0.029388052894424775,0.0029593153961484566,0.003312154147996702,0.005155975896361186,0.0,0.0,0.02416384448738818,0.016583263431854393,0.0,0.004370635313538519,0.008468112499356428,0.005064952428790081,0.0061462245512275936,0.019679236844369726,0.0034713399462373788,0.011040402708313099,0.0029591750361367816,0.014853343832964007,0.0016390540363324174,0.002788453399436583,0.018097195290279464,0.002959403121155753,0.0,0.038698430733838725,0.0,0.004734869543834612,0.01322586072509403,0.0,0.0,0.0018779380037021885,0.00200328826662851,0.0,0.012576950073619265,0.0,0.005861635855056216,0.007432352110704468,0.0013657730936015918,0.0024470101260361853,0.0,0.0010357603886519597,0.0,0.05621514087833488,0.022877523932895247,0.00339174704711704,0.0,0.001821083426473167,0.0,0.008103913359063254,0.00871854985018718,0.0007056775036964907,0.004268040917504974,0.0,0.04116803882175455,0.00878679990586405,0.0,0.005440564592532562,0.0,0.006794994842690684,0.0022193812771025864,0.10033071362775793,0.016151042320903322,0.008650247159505934,0.0,0.001456936921184371,0.0,0.004302350167858731,0.0,0.008559258781937747,0.0,0.0,0.007432422290710306,0.0036878715817479386,0.0027317567272206957,0.012087541030411444,0.003004932399942765,0.003995040694797497,0.0,0.007876565230153005,0.0,0.0019690491962805895,0.009435552652325681,0.007876565230153005,0.0,0.003528247158470778,0.0,0.0009561148545272433,0.0,0.0004552576978671972,0.0,0.012941184303915358,0.06353359083956527,0.004939742525875434,0.0014114076423973592,0.0,0.0,0.0,0.003642061582937578,0.0,0.011586859323765991,0.02353761952280035
5,0.0,0.040614172663470234,0.0012960139739034567,0.007043380138616961,0.004947305440602282,0.015396516165116567,0.02256303250931083,0.0,0.004083296124666645,0.0029010316552562808,0.00941267005550922,0.0,0.0,0.0,0.002400723192569066,0.0,0.010822298278846919,0.0012549234870247394,0.0024192260846197856,0.0,0.004106018974553494,0.0064343536596258855,0.010721884923156465,0.00941253480045037,0.0,0.0013094853777649454,0.0052292310852698224,0.0013094853777649454,0.0,0.0,0.0015822948314659756,0.014500938318445272,0.012436432151166252,0.0,0.0,0.007025283011742794,0.00680268023588699,0.025659724132699936,0.0,0.0017459805036865936,0.0,0.0033103134633372514,0.0,0.0029511030780426575,0.0,0.0,0.0,0.0026827840922954566,0.004610817905194537,0.0032330287227101966,0.0,0.002851230742587605,0.00776642663221883,0.0,0.007566411451191023,0.0,0.0,0.00692541067628774,0.0,0.016505851106794856,0.0012096130423098928,0.011308729572496094,0.004997376863388659,0.0033421525041906087,0.009662621404264552,0.0059657489827331794,0.0036922466985186936,0.03171200930208553,0.0232629503878493,0.0,0.0018144195634648395,0.01219559699337743,0.008484847402808018,0.003456037263742551,0.034794823756436596,0.0,0.011077010605673782,0.002946342099971127,0.025686937450540615,0.008289457944792892,0.0,0.0163514168805996,0.007657302850738418,0.003123904941229785,0.026810284816315796,0.0040608437848974974,0.0030009039907113334,0.0036010847888535997,0.0,0.001900820495058403,0.0,0.011399620972043487,0.0,0.012677267308955076,0.0,0.005847644265345108,0.0014186091592453573,0.004760896918494816,0.0045199265056471444,0.0017280186318712756,0.004010637107052271,0.0,0.017520345201207325,0.02816072542590061,0.004487952209734936,0.0,0.010449210724514286,0.0,0.004456248423940428,0.006566065035934297,0.0,0.0,0.0,0.03144777501911561,0.011431595267955693,0.0,0.0018551042851670057,0.0016368567222061815,0.01303674820436737,0.0,0.08542606723139444,0.007580018110111364,0.003992269470060402,0.0,0.0,0.0,0.010085645126324714,0.0032832354005554237,0.005979490896712368,0.0,0.0,0.0,0.0030554658814515388,0.0042336456480846245,0.021085100481253737,0.0,0.0,0.0,0.0,0.0,0.0021872366076797723,0.0033967143949308154,0.0,0.005674436636981429,0.011026803927828554,0.006284139391266757,0.0,0.0,0.004474345550814596,0.0,0.016265286459123736,0.04056464226091925,0.0,0.0015822948314659756,0.0,0.0,0.005647493829258453,0.0,0.0,0.0,0.01852464106418248
6,0.0,0.02874454404057757,0.0059147018481600835,0.016849646851139377,0.0,0.0016094175725091448,0.013631313211691747,0.002113892996467653,0.004204787260905947,0.0005654710389896995,0.006111691669109353,0.0,0.0,0.0021758916226401587,0.0,0.005320731187912876,0.007471124386694929,0.0,0.0009599521864588936,0.0,0.003076344874755292,0.002344381822331919,0.009618014882506923,0.00787760248773719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978449177241323,0.009456522252730741,0.0,0.0011519426237506722,0.0014789242558192143,0.011109437597469862,0.0011519426237506722,0.0025823697236824197,0.0,0.0,0.003416827977108872,0.0,0.0021933894654413725,0.0,0.0,0.0,0.001279936248611858,0.0,0.0012284378953249895,0.0,0.0015359234983342298,0.006403176110004808,0.004171789761561606,0.000703964936736522,0.0014589267211892554,0.004088790589617827,0.006339680803144873,0.0,0.008911048748371,0.001901403518975259,0.030453463452714935,0.0007394621279096071,0.003938801243868595,0.00585570441938698,0.0039183022036679786,0.0,0.04527721586298792,0.013898795909416528,0.0,0.004900751616585576,0.013561815510033009,0.0024698757553643603,0.0019199043729177872,0.052439357965986186,0.009746008507368108,0.04470174605668325,0.0024793730171086825,0.00961851638807758,0.004089793600759142,0.0,0.013847799061700318,0.0056867127141245625,0.0,0.016230177767034063,0.0034193276689376173,0.008530069071186844,0.0,0.0,0.002687866122084902,0.0,0.012276879877763661,0.0040617954850722905,0.006758657363330859,0.005241234718939157,0.0014719266859036368,0.002246886004986329,0.014132285932680197,0.00585570441938698,0.0,0.009613015498849433,0.0,0.01823358281746629,0.05903801938022829,0.0013919287113592603,0.0003199840621529645,0.002559872497223716,0.0,0.004256285614192815,0.008607065848331817,0.0,0.0,0.0,0.032015880550024044,0.0006089688112196764,0.0,0.006899650952906426,0.0025003735628799555,0.02721562594818346,0.0,0.06084142557628731,0.0183570707282161,0.006180687865197435,0.0,0.0,0.0,0.0,0.0059092009589319355,0.0030098483704959545,0.002696861878258567,0.00407179425238727,0.01578320309116123,0.0005654710389896995,0.0,0.01401628926139208,0.004102292059902866,0.0,0.0,0.0,0.0,0.008443575032297547,0.010647464770624556,0.0,0.004132288361847804,0.014603763857294364,0.0022398884350707518,0.0023038852475013444,0.0,0.0031608407273865007,0.0,0.0,0.03981148687695877,0.0,0.0,0.0,0.0010879458113200794,0.0,0.0,0.0,0.0,0.02337981357486406
7,0.0,0.02326633181125288,0.004279644016335392,0.014685401620577526,0.0001497614756403864,0.0024403992486284605,0.01898820774528405,0.005216691401473459,0.0011980918051230911,0.0009127080207800999,0.0005990459025615456,0.0009734495916625114,0.0,0.0,0.0,0.0007238471322618675,0.002487622534155189,0.0,0.002523403859097536,0.0,0.002723984895402518,0.0010233700835426403,0.0051983673314043915,0.00579381695882807,0.0,0.0006988868863218031,0.0012729725429432843,0.0006739266403817387,0.0,0.009410012719404276,0.0,0.009710777433849247,0.00812625135104739,0.0,0.0008236881160221251,0.004239955975464129,0.008098283457962877,0.021056311883171527,0.0009527065024424128,0.00039936393504103035,0.0,0.00262715155878671,0.0,0.0009845811114558433,0.0,0.004872085996614621,0.0,0.0004742446728612235,0.0,0.0006489663944416743,0.0,0.0013761316146390407,0.002328838117081453,0.002866832007969538,0.0021408762973476876,0.0008736086079022538,0.0015225750023439282,0.01153830205376943,0.0,0.0021216209049054737,0.0006988868863218031,0.0803981737776187,0.0,0.0008736086079022538,0.0,0.0017472172158045076,0.0016224159861041858,0.028776873564097936,0.02018450141283821,0.0,0.004397530882962348,0.006903787927977654,0.002165836543287752,0.00244641454291736,0.021680596218875504,0.0020467401670852805,0.010793090950705367,0.0,0.007874540313286764,0.0029696806388742453,0.0,0.017067167876683557,0.005940260346532958,0.0011114909195161483,0.02950282927471979,0.0014227340185836706,0.003786454391823004,0.0020467401670852805,0.0,0.004061916165948179,0.0,0.001946899183325023,0.0005241651647413523,0.010848127668089926,0.002646406951228924,0.0010233700835426403,0.0029666729917297956,0.004549400936962718,0.004209879504019632,0.0,0.002745937494198133,0.008015278847493802,0.04440201977616693,0.06868366230549093,0.002368526157952717,0.0,0.004511511033660388,0.0,0.00824593635524328,0.008500655040148358,0.0011093823411561653,0.0030201897587477915,0.0,0.02453663940143144,0.003313108787746248,0.0,0.005220319930200007,0.004533463632456003,0.021648443422659706,0.0,0.0783321782180912,0.014983715062282783,0.009936318716094293,0.003968679104470239,0.0005241651647413523,0.0,0.000948489345722447,0.006331810849716155,0.005567965235791975,0.0,0.0,0.006183847511644702,0.0023435659120126526,0.007529314026845828,0.010069554259234547,0.002171541396785602,0.0,0.0,0.01050826354076711,0.0,0.004144920776417255,0.011679040587976466,0.0022713823805458598,0.004917789331774784,0.005626908669105452,0.0,0.0,0.03679484961794514,0.004168082884788386,0.0020220903619362655,0.00787844702921568,0.03616213096880123,0.0,0.0007409939463440988,0.0,0.0036018106600247375,0.0,0.0011731315591830267,0.0,0.0033344727585484448,0.022971957339065218
8,0.0,0.002985431611420814,0.013095801689514849,0.00837085087093268,0.0,0.009909961333601176,0.006542963994136496,0.0,0.001492715805710407,0.0,0.013629894580467889,0.0,0.0,0.008238556969650224,0.0,0.00776467800443433,0.007619070258313536,0.0,0.0,0.0,0.0,0.0,0.0030787263492777143,0.010756523608702809,0.0,0.0,0.0,0.0,0.0,0.02373285938263053,0.0,0.05240542258585357,0.001370295605669807,0.0,0.0,0.0029839446867952245,0.017438195496969424,0.0,0.0011886429805769332,0.0,0.0,0.00127946929312337,0.0,0.00024878596761840116,0.0,0.0,0.0,0.0010306833255049688,0.005126263949109745,0.0,0.0,0.0,0.0004664736892845022,0.0,0.0,0.0,0.0,0.00672264383546077,0.0,0.016494392916473692,0.004266378046770922,0.07957242243287314,0.0008707508866644042,0.0,0.005615449107730283,0.0,0.001212831592139706,0.037529119959584356,0.0,0.0,0.0036518184036563096,0.009635509612193265,0.0,0.0,0.06468180489628303,0.002861038627611614,0.012973877131016111,0.0,0.0,0.00401759207915252,0.0012750280840443061,0.006359338585275023,0.0,0.0,0.007774561488075037,0.0,0.011289634998970975,0.0,0.0,0.006664888552635234,0.0006530631649983032,0.027017922610105754,0.013459106939700594,0.002861038627611614,0.007121488540677881,0.0,0.0,0.011249654334860547,0.0,0.0,0.003178435079982279,0.0,0.0,0.11320883893865606,0.0,0.0,0.008276069208450188,0.0,0.0011817333461874057,0.0031409228411823148,0.0,0.0,0.0,0.014727225389355371,0.0,0.0,0.011701317472282266,0.003663664888666764,0.06500315669858975,0.0,0.0793794189643117,0.0,0.0020524842328518097,0.026037103432351924,0.0,0.0,0.0,0.009432136800848083,0.0056006385558675,0.0,0.0,0.0,0.0,0.0,0.004488506977516086,0.001679305281424208,0.0,0.003576298284514517,0.0,0.0,0.009061426274730945,0.007506513977115938,0.0,0.009920330676384896,0.012978813981637036,0.0054140490801537,0.005191424507866672,0.0,0.0035368034795470998,0.001430519313805807,0.0,0.01549036662784196,0.0,0.0,0.0029543333654685144,0.0,0.0,0.0028299403816593135,0.005815371993080127,0.0,0.014955282453805193
9,0.0,0.01574625753692763,0.0046651583259785905,0.016037090073719035,0.0002590585466302565,0.019597336546683993,0.012569403432530437,0.0011351074781993033,0.023067916856994306,0.0,0.017815700710433344,0.0029837110855524544,0.0,0.007645318090336214,0.0,0.00816317212276748,0.019533525505532445,0.0016182938513477072,0.0007120492945929912,0.0,0.004080994174517936,0.0037569408130045242,0.01250743381718362,0.008649383695452222,0.0036647755724720362,0.0,0.0025275636076387597,0.007385864952462088,0.0,0.0,0.0,0.021801504444882457,0.002915691071132963,0.0,0.004535826348285397,0.00453319573999293,0.010236824269541143,0.016231285335880762,0.0,0.0,0.0,0.0009062445567547161,0.0,0.0,0.0,0.006899390318948101,0.0,0.0025919007704487984,0.0,0.0014594239005419614,0.0,0.0007459277713881136,0.0027862275630251465,0.0013945606160734299,0.0016525669193866996,0.0,0.0,0.0077113651485363555,0.0,0.0108823003842755,0.0042755840279235305,0.0574348788219685,0.0030423924405336895,0.0009729492670279742,0.008876799782335952,0.0035999122880035045,0.003273096787783004,0.04626450803960868,0.0154552934697216,0.0,0.0,0.01684314603464924,0.001846630651133801,0.005409244671561977,0.04461062581607574,0.0,0.006089914567237689,0.0,0.003531103091096273,0.0015891504694790246,0.0037544417351266807,0.019505039775736883,0.0,0.0012324024049021006,0.042801819554175766,0.0,0.00994336112445727,0.002529668094272733,0.0009069022088278328,0.0017837403228846192,0.0,0.013630440497237576,0.008326251046841173,0.002075625102993012,0.007838855700424823,0.0014594239005419614,0.0,0.004207564013504039,0.002659394663209796,0.0,0.0014578455355664815,0.0,0.01205194399134304,0.05310035037823449,0.0009729492670279742,0.0,0.0056982357825486555,0.0,0.005215444000644122,0.0052214943997167945,6.486328446853162e-05,0.0,0.0,0.01403119488053562,0.0005513379179825187,0.0,0.006898469606045737,0.004437216117436367,0.02565837079288225,0.0,0.07366405967121528,0.007158317335163734,0.0,0.009210586394531489,0.0019783301762902146,0.0,0.0031427125667728233,0.010237481921614259,0.0009405176247937085,0.0040215236370489595,0.005215049409400252,0.0,0.0007767810486468995,0.0026269630209755307,0.010620479698938153,0.007773466294297798,0.0,0.0,0.0,0.0,0.011694406744278378,0.0,0.0,0.00816356671401135,0.014541946270577226,0.006575600018263937,0.0035314976823401434,0.0,0.004986054957541041,0.002205351671930075,0.0,0.01992638806395309,0.0,0.00288220718558171,0.0,0.0016540137539475563,0.0,0.002562099736506999,0.0,0.0015567188272447587,0.009817711998373531
