,label,num_niches,mean_load,var_load,load_ratio,mean_resources,weighted_pref,cosine_similarity,taylor,alpha,EnvDim,EnvDimLog,EnvPr,EnvPrLog,EnvPrCorr,EnvPrLogCorr,best_dist,num_resources,generalists,crm_sparsity,mean_num_resources,comp,exp_cg,exp_cg_null,NicheDim,NicheDim_null
10,PRJNA606262,1,1.004871934141427,0.0766995924631305,0.4178569916201103,3.402439024390244,2.737667069889774,0.9226862928042684,1.1014791383639477,2.102269913980203,36.140095265564874,36.20328103433292,43.143299088156816,42.98745891041287,-0.34852656373694657,-0.7642168086005938,0.1608659885116761,50,0.8046189954514749,0.06943753111000497,3.402439024390244,14.088917921488642,0.154281180478298,0.157621290268186,6.48167195052455,6.344320607314799
11,PRJNA521398,1,3.2854687008832504,0.06237501597777223,1.3540047705664813,3.5316455696202533,3.3947876917358486,0.9276185665512136,1.06183249343942,3.0403054736163386,48.934157876330886,45.45596998327616,43.597213914289476,43.565617601318785,0.2656880691677799,0.29209077099242364,0.28461258636934134,50,0.9612481277674984,0.08408679927667269,3.5316455696202533,7.6226403186038665,0.09527376314657,0.07393994942991,10.496069085269479,13.524488557406052
12,PRJEB27662,1,2.0134993814963305,0.15894113931275666,0.8684202609032227,3.111111111111111,2.6130581426512554,0.9279860408393872,1.1487671085592595,2.475150129630731,29.117328554553065,38.78693309694446,43.54522340583688,43.739894930421165,0.12110254112684515,0.6824787027192514,0.2543115779580622,50,0.8399115458521892,0.07588075880758807,3.111111111111111,7.1478015772237455,0.12156807538314801,0.10943507353451801,8.225843806840606,9.137838242367334
13,PRJNA600229,1,2.4984292618045534,0.2601110724699083,0.9530071287239161,3.4698795180722892,2.8540920110766925,0.9253741304498675,1.071435780965777,2.438560664563461,45.46887277047805,43.3885496569601,43.68584717274789,43.46839388025531,0.1000345450755944,-0.24311114068981254,0.20873848226131425,50,0.8225334615255746,0.07228915662650602,3.4698795180722892,12.300180938153567,0.128075814246327,0.11266798740177901,7.807875404771657,8.875635600323239
14,PRJNA428477,1,1.257214056438688,0.11923236290726587,0.4418698734735389,3.272727272727273,2.8541258654407375,0.928849503731887,1.1144607246484146,2.2132454914165347,25.524530641906154,27.006514001941547,43.3873941221632,43.21909385248724,0.3388521640312945,-0.2261587968188863,0.21940520922409026,50,0.8720940144402253,0.07272727272727272,3.272727272727273,16.11328706364232,0.154028733966031,0.146122938863041,6.4922951338452,6.843552475612922
15,PRJNA322688,1,2.639956057326485,0.31202633226012677,1.0223098138361333,3.477777777777778,3.1834572737949434,0.9240367261701035,1.1347253591864328,2.4864251284878907,31.603523632263958,32.35034097679882,43.649272200072666,43.8966676661338,-0.010615926837068912,0.4692117911114053,0.23438754532014155,50,0.9153711010911978,0.07399527186761229,3.477777777777778,8.681792109910813,0.11962478563067701,0.113286636416941,8.35947161558429,8.827166483428746
16,PRJNA398279,1,2.5774571535922126,0.09120159301439862,0.9758758305319613,3.263888888888889,2.9117257308698905,0.9291853254008886,1.113095449579825,2.8067216614614097,43.5380268201065,35.89881913426637,43.96518673253645,43.91274063582993,0.24137307069257474,0.22912683277811396,0.24904221063896662,50,0.8921032026494984,0.07590439276485789,3.263888888888889,13.60939884552809,0.11486457073208901,0.09030896570579801,8.7059046460236,11.073097695058621
17,PRJNA362951,1,2.4681046932231525,0.25232051097016583,0.9371989677952615,3.5462962962962963,3.183925935988677,0.9251186011519327,1.203695697430207,2.532335522121485,32.832527223208835,53.418355505345296,43.53261711095655,43.44097314648915,0.046223320400720525,0.0017005152395270784,0.16030864206930173,50,0.8978172352135173,0.07880658436213991,3.5462962962962963,11.056687997724548,0.12351960979712001,0.114867628517703,8.09588049737602,8.70567289413382
18,PRJNA526551,1,0.44083751275435723,0.0360851305972416,0.18015495996937936,2.8983050847457625,2.189155045565424,0.9136650571554207,1.2086714656516186,1.5531404235046973,31.87773059838596,37.483870056179875,43.45228050305253,43.435910865168616,-0.122769689739755,-0.0082658369624653,0.2956375562175255,50,0.7553225011015205,0.07431551499348109,2.8983050847457625,15.72278114736853,0.305636239702443,0.272985024862057,3.271863313635732,3.6632046043745934
19,PRJNA304948,1,2.6750886325408434,0.24081364073340128,0.986470604635423,3.6292134831460676,3.1493874849802332,0.9241114971154211,1.0561778409922016,2.579836998833404,30.026534228329027,34.5227825314344,43.679571711733196,43.61760561712343,0.29337840952633343,0.26352275599361974,0.16857261274832722,50,0.8677878828583305,0.08248212461695607,3.6292134831460676,11.62660655099528,0.12031610023429001,0.108124540738848,8.311439599959712,9.248594196716995
20,PRJNA386260,1,0.7205352887083467,0.00828095360599356,0.2784607913322176,3.0789473684210527,2.4968362800084947,0.9307204124988816,1.0548943188686126,2.989172422749263,26.88240653552489,26.609883852953335,43.42971571203408,43.39208650671758,0.2334602436941111,0.06556131811348109,0.2135820550945674,50,0.8109382789771179,0.08102493074792244,3.0789473684210527,7.418997185211033,0.11099510423601501,0.084340531628323,9.009406377723154,11.856695478359812
21,PRJNA604280,1,2.9085450316120234,0.3663184488683161,1.1583794408414811,3.225806451612903,2.865743228724897,0.9270394292225991,1.1126176284278384,2.536139531289743,35.873569334999054,34.711576597051895,43.46411482411004,43.14857699391887,0.05373672234438942,-0.20955351408706946,0.15969929048836806,50,0.8883804009047181,0.06863417982155114,3.225806451612903,10.210017347008677,0.11784818503600202,0.11392489477562001,8.48549343118441,8.777712737585082
22,PRJNA449103,1,2.672645680578716,0.19400000949310484,1.3151432723343366,3.136986301369863,2.9728591342658,0.9316470602990572,1.1798459069592413,2.473953550481399,40.97671046959355,40.89710227059375,43.04109867373598,43.4763520915913,-0.7602650359352694,-0.10496852388591549,0.251279738747879,50,0.9476799860323292,0.07129514321295143,3.136986301369863,12.126533114549094,0.12260831032805701,0.107431004872058,8.156054000942916,9.308299789161634
23,PRJNA548153,1,0.05862248935358396,0.0009372641664829918,0.021743239196038464,3.197530864197531,2.6191377841453605,0.9293993384362003,1.3351134800843731,1.3635686477417182,41.1538594741393,29.42248116086986,43.36138324888837,43.30346950276292,-0.20188364046267537,-0.23239271583505428,0.19709792353487374,50,0.8191125888639931,0.06951154052603328,3.197530864197531,8.466534082538374,0.366703081499402,,2.727001900041657,
24,PRJNA556249,1,5.556042234888067,2.5089892644498692,2.469911728484149,2.9186046511627906,2.4333894827770135,0.9325569375316771,1.2177157402545544,2.1481555411357793,31.01568581521897,26.051150079593498,43.19327480809297,43.50791852885335,-0.40217229694741974,-0.4749153513340474,0.228318857281193,50,0.8337509781626421,0.07118547929665343,2.9186046511627906,11.387116754220731,0.17147396070564802,0.15200776016345502,5.831789245928708,6.578611505917151
25,PRJNA641414,1,1.9328160711685283,0.21813871253580316,0.8515595404164954,3.0348837209302326,2.7641976399243378,0.9309276543071056,1.2218642612968411,2.2468104967577336,44.63837110375167,34.59617312264593,43.62798459104995,43.82914807970036,0.3840103277946483,0.2660822038502033,0.1609884391066773,50,0.9108084177528469,0.06897463002114165,3.0348837209302326,8.476802873322246,0.15218649548756702,0.136807754248947,6.570885260195086,7.309527193760633
26,PRJNA388263,1,2.89919182295148,0.0883971233733236,1.102721444517339,3.632911392405063,3.073077267901257,0.9228543307884098,1.0170726858491757,3.029290527681649,25.588311304603398,22.931734088312705,43.44501137840025,43.28774483307023,0.2043160615773445,-0.31941454432613625,0.19912072129855646,50,0.8458993176452937,0.08649789029535865,3.632911392405063,10.103626875319215,0.09376210713007001,0.07632225147977001,10.665289322186048,13.10233884105293
27,PRJNA394877,1,2.2578267089458155,0.4649386644660067,0.9034094755675306,3.1333333333333333,2.7492938315924054,0.9311773259941362,1.1396939521917056,2.0967557745330883,23.472105897781013,27.617388317165595,43.45928269504694,43.23863192673518,0.000809971605072235,0.37666056918882873,0.21547806337100273,50,0.8774342015720443,0.06962962962962962,3.1333333333333333,14.177747994823356,0.155300243965795,0.152659801690219,6.439139916742505,6.5505128981447545
28,PRJNA760529,1,2.7013242095678525,0.05447432344614634,1.2442701615704046,3.1265822784810124,3.0061282618998035,0.9303867210904622,1.0439458884636144,3.044842348792211,27.499022630326902,26.852982981370634,43.40261308504987,43.43036007748215,-0.24254242278222193,-0.196994248037484,0.18344228343666438,50,0.9614742214173462,0.0727112157786282,3.1265822784810124,9.764568238845026,0.096144589715004,0.084308459504217,10.40100127281466,11.861205932128096
29,PRJEB41341,1,0.043158564853773757,0.006076044688102042,0.017264780223599615,3.9885057471264367,2.707671510586912,0.8972700690805223,3.187857320078667,2.628455436426044,29.90904777753426,34.305016401175386,43.48000019673594,43.47927202622648,-0.2270818302661155,0.12107168335597152,0.2622318381027224,50,0.6788686496284189,0.0813980764719681,3.9885057471264367,38.489692165520935,0.6620332355489491,0.19665400916484002,1.5104981839330367,5.085073038921757
30,PRJEB32077,1,2.500675127664164,0.2830093647487256,1.0464255729911596,3.3636363636363638,2.5711715590448776,0.922266137198313,1.0948950414482252,2.423315478297176,22.54393724622912,28.493534625798578,43.269830340144146,43.42223599329033,-0.43981486203519893,0.04157422917953113,0.2623958906293231,50,0.7644023553917203,0.08008658008658008,3.3636363636363638,8.056952866059062,0.13844487002122102,0.12866427967058802,7.223091760978349,7.772164912905464
31,PRJNA742936,1,0.47962148374787544,0.0006290719538144384,0.1795986780040007,3.6,3.640412727875135,0.9185960726096084,1.1020720375889397,3.1910323710733866,49.3877764330916,48.09497041218932,43.34144615816299,43.384423608407026,-0.16023021475016463,-0.27408114337128353,0.13983482180866358,50,1.011225757743093,0.1,3.6,6.218965818204943,0.11310842108272101,0.077904660185262,8.84107470007611,12.836202579177414
32,PRJEB30401,1,2.078848646504364,0.04695187754471003,0.8826338523903754,3.1627906976744184,2.931554489678163,0.9337578166374005,1.0935780303432525,3.0811212390987817,39.303350173661464,30.991498569887792,43.69881535347212,43.6740117510912,-0.11604779705359647,-0.10359868611549672,0.2966562428581076,50,0.9268885518835369,0.07906976744186046,3.1627906976744184,4.112257381114773,0.099004212585242,0.077061397496618,10.100580307519808,12.976665781903153
33,PRJNA575562,1,3.9921005808355847,0.4438409551038147,1.6367944708439763,3.241758241758242,2.990270044802576,0.9320297819949186,1.0683057779165552,2.822986970521001,26.899466823513897,41.858571867427095,43.90061520103815,44.10424988248458,0.46802577836037074,0.20826139917787856,0.2929860806405654,50,0.9224222850068964,0.07367632367632368,3.241758241758242,16.199458310647387,0.11606116848731801,0.092784400420578,8.61614623593308,10.777673784247648
34,PRJNA414072,1,2.0862499186953936,0.18347291636872087,0.8506812332533563,3.3333333333333335,2.809495212388151,0.9260228395371098,1.161887264399893,2.474177696660783,37.3335570735686,29.928565498923366,43.80511263208615,43.80397151805294,0.2211269008172465,0.4951179427910475,0.2029180978567217,50,0.8428485637164453,0.07575757575757576,3.3333333333333335,8.292801090089565,0.129732581979827,0.11700306632759401,7.708163860914267,8.546784553493023
35,PRJEB36316,10,13.989343617193573,0.5157682718116141,5.403723101612862,3.4242424242424243,3.196100830534037,0.9277934299361321,1.102127718549704,3.3171379410557025,11.110239073933215,10.93060724331038,32.72191854295981,32.679546264062786,-10.586326732158206,-10.592285020717021,0.1478358725771412,50,0.933374578828524,0.07963354474982381,3.4242424242424243,7.221235529205295,0.12254343298264601,0.06405252000990401,8.1603720057493,15.612188245604962
36,PRJNA625750,10,2.9788724986715795,0.6635809737173364,1.276981965304933,3.051282051282051,2.394646131973513,0.9257717965747453,1.1097645999599213,2.217147428614858,22.04477285503508,30.464698056903252,40.004032961792674,40.68381087998447,-2.282830542332384,-1.6662211353246121,0.14672720338630788,50,0.7847999928316555,0.07442151344590368,3.051282051282051,8.43053698167229,0.15500410009315602,0.140524080862603,6.451442248295428,7.116218045060525
37,PRJNA674420,10,8.37967270843332,0.7678713897831638,3.0651632669202646,3.419753086419753,2.680859784822304,0.9222833265425988,1.0056184917067215,2.8214115642038853,14.831126190547822,16.019130265866973,35.2408988776742,35.194370453692,-7.985244284810179,-8.278759532750698,0.2205173136998792,50,0.7839337276917206,0.08549382716049382,3.419753086419753,19.208161499371688,0.14212975186222201,0.093225627591397,7.035824568028387,10.726664178469756
38,PRJNA685389,10,8.438288690380714,2.759976803275823,2.7964126191149425,3.536842105263158,3.3203803438995254,0.9271567797598944,1.078553357983462,2.51107493531953,13.384166416425186,14.494996763366963,39.56424699665233,40.837926086653475,-3.073734430739016,-2.0753054489569394,0.1364048837609163,50,0.9387980139001635,0.07368421052631578,3.536842105263158,11.995529255672466,0.13843847263283002,0.11955717240326001,7.223425547696015,8.364199151741838
39,PRJEB6358,10,1.264138550192913,0.04972590218848806,0.5386260118756226,3.260869565217391,2.9412139083943973,0.9242282684411314,1.1462241259309154,2.308191604654826,12.928360319951969,14.33507914120978,41.28847971141947,41.85318042062621,-1.9782099097613823,-1.614403702498329,0.24356986062801333,50,0.9019722652409485,0.08152173913043478,3.260869565217391,7.850402236223429,0.14392840664668502,0.12808237750036,6.947898773414456,7.807475310154898
40,PRJNA352060,10,0.15473790119177783,0.005296769065015084,0.06706796808897855,2.864406779661017,2.214818741202308,0.9364627634942293,1.2141050864712601,1.3671883698360605,16.34374774230537,22.59003016654259,41.78649051450362,42.532437620178605,-1.690015751247664,-1.4702194266658992,0.2988799494309687,50,0.7732207439700366,0.06365348399246705,2.864406779661017,5.52592813933954,0.348585301078762,,2.8687382884628643,
41,PRJNA706727,10,2.0383970598727497,0.25886803375168216,0.9100648565776239,2.9885057471264367,2.6697552853529527,0.9265630233673234,1.1774085150773885,2.1362690249591445,18.988434498904365,22.735995356335266,40.47988955176502,41.69581694297703,-2.3611827039458504,-1.3288956902774203,0.21747403664655962,50,0.8933411916373342,0.06950013365410318,2.9885057471264367,17.87186908878688,0.16457679986572601,0.149960253552886,6.076190573737454,6.668433643634333
42,PRJNA644520,10,1.84115732804043,0.29061411920891295,0.8452646610002538,2.9859154929577465,2.2659720431885244,0.9209056188238693,1.0664810561421365,2.136741896429316,16.182080466943873,23.65517419438359,40.954654378044225,42.452156202482165,-2.2152660158722526,-1.0497320356714326,0.18869485378991674,50,0.758886863520685,0.07109322602280349,2.9859154929577465,15.260688727747219,0.198147778001022,0.167484756874577,5.04673839943258,5.9706926090525485
43,PRJNA720325,10,6.252478966522824,0.7466069328809641,3.2480202373028586,3.5,3.39793052034615,0.924586946705241,1.1476569681035649,2.6731607392335412,11.479966896313469,12.245425325219543,38.9113728019438,40.08900494053413,-3.5501471335131214,-2.803439640779594,0.18431627339034284,50,0.9708372915274713,0.07142857142857142,3.5,63.10498934781301,0.122720469917359,0.091153090272531,8.148599827505619,10.970555106910622
44,PRJNA685914,10,4.158873077651424,0.8148353035385134,1.4253472425607159,3.6554621848739495,3.195049707411499,0.9257245219458733,1.0804246319228001,2.59148531911095,19.177676034164598,20.25516248539491,41.15281634948708,41.99684667522034,-1.2506553819982997,-0.8134767496272559,0.1822895810447408,50,0.8740480808780883,0.07777579116753085,3.6554621848739495,12.097710929411722,0.11753510075459402,0.111776483317,8.508096675630012,8.946425673135403
45,PRJNA606262,10,2.8440111145571816,0.48398029326073577,1.1713226531409964,3.6923076923076925,3.4515491419816158,0.9119590894254015,1.1143971510335207,2.078830210257694,11.234183718561328,13.46033653639905,39.48557874171776,39.84373600140316,-3.265738913905956,-2.5838546629232653,0.06979414806770329,50,0.9347945592866875,0.07692307692307693,3.6923076923076925,16.906608423703997,0.17303493346074802,0.161902505766574,5.779179845362521,6.1765566583742
46,PRJNA398089,10,2.5212077222623623,0.3164441746869358,1.047740283297592,2.848101265822785,2.2328105998306675,0.9374191806562472,1.1094940730289338,2.3187201582775545,16.344690953062308,17.489355857337603,38.43811838465557,39.363129020633664,-3.884740680147594,-2.7849588151441083,0.2615999530012299,50,0.7839646106072121,0.06623491315866942,2.848101265822785,14.094143228937064,0.14803736187678201,0.13124680388537002,6.755051477020672,7.619233157657633
47,PRJNA521398,10,13.354991035635884,1.2746317689882516,5.889612465731422,3.2962962962962963,2.664296449202192,0.9271345136964073,1.0030174068322246,2.9652200937559585,10.083805165654958,10.648305441214053,32.46747354139293,32.90849912504798,-11.179890509170633,-10.58200541974361,0.28928994580066786,50,0.8082697093085301,0.08039747064137308,3.2962962962962963,8.374316940723642,0.14424512828299701,0.077223039909461,6.932643146450553,12.94950316864546
48,PRJEB27662,10,2.573478379280944,0.3816045905101626,1.086060451826785,3.2205882352941178,2.4928232513860094,0.9264788246012629,1.1025171946141425,2.296512163616065,20.537088103651314,20.678439945100028,40.33372135518066,40.959053532562145,-3.14344693188891,-3.2700920548603847,0.16712568808243225,50,0.7740273109326421,0.0731951871657754,3.2205882352941178,10.084646421054707,0.169525950006801,0.13407420671692202,5.898801923598612,7.458556156974719
49,PRJNA600229,10,2.751919050781405,0.49366147468155097,0.9995109007381023,3.4125,2.4467721966014135,0.9233129705648477,1.1596357702462037,2.191326188556493,14.786772688448679,20.39976839568871,39.72266522030206,40.34547350206218,-1.6189350869230736,-1.1082159740868178,0.2260554050887455,50,0.7170028414949197,0.07109375,3.4125,15.414952153426022,0.16141515605744602,0.145294640558809,6.1952051122393375,6.882566322845495
50,PRJNA428477,10,0.7070734644196247,0.04563907141329415,0.2595140738695364,3.234567901234568,2.42275981600418,0.9328858629370747,1.1521907054845464,1.9107811485360522,19.359072602703502,25.134346882665472,42.28676465014119,42.53738497978126,-0.848642444343291,-0.7939615475523993,0.11671032478011832,50,0.7490211644898418,0.07187928669410151,3.234567901234568,15.192489446821579,0.20022930172209702,0.193382436217188,4.994274021830849,5.171100434772158
51,PRJNA345390,10,3.1105127582582917,0.16661781994585087,1.2299691470402727,3.1,2.99060121754046,0.9265386398893775,1.068778194522407,2.474397904274488,13.769643560785015,13.075420092999641,31.249828061940722,31.250921712626866,-11.820924322557392,-11.538814225369304,0.24455519609553716,50,0.964710070174342,0.07209302325581396,3.1,9.142434060581186,0.16868708805218802,0.11535414762847102,5.928136003454054,8.668955738121946
52,PRJNA322688,10,7.926795592188845,1.9059765128391575,3.2409473045013817,3.521276595744681,3.2564528170274434,0.9257866667414988,1.1688717424081927,2.561038457303421,17.34124730224557,29.331307376845462,39.56187719901498,40.50478168689179,-3.996580844170076,-3.0081968180428547,0.1343963403858345,50,0.9247932471316607,0.07654949121184089,3.521276595744681,10.333851635963219,0.120935579253407,0.10672833299080901,8.268865177423194,9.369583239776787
53,PRJNA398279,10,5.007823674039399,0.6571261493406253,2.1542745228970728,3.269230769230769,3.146599620656122,0.928663561280367,1.039233172425019,2.6544040323346825,19.34647729169876,21.529811071051938,41.62852591876531,42.196429924121745,-1.6389084365348054,-1.4253212579111008,0.262794417160546,50,0.962489295730108,0.07264957264957266,3.269230769230769,9.563564850723415,0.12218734803832101,0.10196575049385101,8.184153400942748,9.807214629978176
54,PRJNA362951,10,9.52718770075605,2.1030140408927545,3.7999153570240103,3.543859649122807,3.1970702722117452,0.9252371049567136,1.1275914280473063,2.697641018149382,23.45167768175935,29.73040183552567,43.002224484508886,43.3621987006742,-0.6935976702920144,-0.07764810876592065,0.10985715449744712,50,0.9021435916637103,0.07875243664717349,3.543859649122807,7.604744571629046,0.10553326318547501,0.095625936040858,9.475685388809566,10.457413975772544
55,PRJNA526551,10,1.1809360260832187,0.34376662746122927,0.46967331351843555,3.219178082191781,2.5510151669181287,0.9315944610363304,1.1797081020035953,1.4393199199474902,24.195977787462414,35.529412605717226,42.97491259831867,43.32395128328729,-0.3806097220977591,-0.5017980396500832,0.0643902062371273,50,0.7924430092979718,0.07316313823163138,3.219178082191781,10.867454015562988,0.3569970425678,0.31453335411203703,2.801143653200103,3.1793130583022338
56,PRJNA544721,10,0.027308805599559567,0.0025838045004158545,0.010983042321411299,3.844155844155844,3.3931094611543107,0.876881636422792,3.520589092662215,2.40952898742761,13.01928909938514,11.278712459239955,39.959998304999644,40.93681995591109,-3.5564959413688513,-3.047158274283831,0.1569230824337348,50,0.8826669882056821,0.08008658008658008,3.844155844155844,232.05930463567023,0.655698561034725,0.176153814972832,1.5250910394281636,5.6768569000576505
57,PRJEB30292,10,39.201956785134186,5.17482844099543,15.521523001858275,3.3846153846153846,3.142259634794579,0.9262187036959421,1.0941315596962509,3.343261826846933,14.610112153069732,15.130797818020788,41.598527677952085,41.75060882104,-1.7893238294090779,-2.2430846210001576,0.15043411214233715,50,0.9283948920983983,0.08906882591093117,3.3846153846153846,6.827370875735512,0.12124179112210601,0.06736348389240801,8.247981085934898,14.84483791837705
58,PRJNA304948,10,3.3917157885920335,0.3573697221853868,1.3188494680729852,3.0779220779220777,2.2796176505893224,0.9307127996432956,1.0350137591486228,2.5734800407976683,13.544325278431302,17.927040226156645,40.19904701599339,41.14923650934608,-1.5571791316439274,-1.1636504554760734,0.14444305373622932,50,0.7406352704446322,0.07328385899814471,3.0779220779220777,13.842802498247167,0.140262000171429,0.11836355773187801,7.1295147565113455,8.448546319174023
59,PRJNA386260,10,8.035217972492381,1.4482709564934522,3.0936411543740348,2.926470588235294,2.3326715590658806,0.929954518213011,1.0055353606852082,2.9625351264227935,15.689906257406149,18.752616792689388,41.64649861145062,42.265459522685916,-1.6590534676883166,-0.8115720546961782,0.27589073242673223,50,0.7970937990777884,0.07316176470588236,2.926470588235294,15.921177188518406,0.10682174840609501,0.087438020069416,9.361389557100173,11.436672504776663
60,PRJNA604280,10,1.7013349816401038,0.21263732292506382,0.66522118512187,3.1333333333333333,2.3478919612279165,0.9326971064289639,1.1511447783308868,2.3706888856093404,27.200702806422502,28.454495106783444,42.722030136246005,43.40465238858953,-1.094878055004095,0.17135146804621826,0.22016379269180741,50,0.749327221668484,0.07642276422764227,3.1333333333333333,11.650058709682442,0.126273703599023,0.12249592506577602,7.919305219521074,8.163536864291894
61,PRJNA449103,10,3.072992273539634,0.4555394252758011,1.2561506658510593,2.9743589743589745,2.4222699378384895,0.9266137786394355,1.1272891282246462,2.2885560864720014,15.669678307166649,17.11827778984186,39.557731004205124,40.459279394161854,-3.3686027806314414,-2.5173538529439696,0.13507515785062205,50,0.8143838584112163,0.07081807081807082,2.9743589743589745,14.461267864249185,0.15169915556111202,0.13768846960820202,6.591994505843837,7.262772277486557
62,PRJNA548153,10,0.434386466880462,0.022047010157050826,0.18305008562089115,3.392857142857143,3.0297918271519184,0.9257634615199256,1.181275036331666,1.8966138649629982,21.50985465477688,22.34489401773147,41.82559362406328,42.48296442878435,-1.9022331825159142,-1.2889560593114453,0.16954512501984692,50,0.8929912753710918,0.07068452380952381,3.392857142857143,15.383007061078082,0.19439500867497,0.194725080801587,5.144165001026379,5.135445294892131
63,PRJNA556249,10,1.2021530440700916,0.09774600001156548,0.49395020591040073,3.2771084337349397,2.6209479947420458,0.9340187855279449,1.139157693871649,2.1115003643337404,20.090736239090678,44.141796849426726,42.82369657727493,43.306256162099956,-0.1708180135319921,-0.45630850060626216,0.2186467088308903,50,0.7997745719249625,0.06687976395377428,3.2771084337349397,17.49305063212999,0.170855261196855,0.159894561656195,5.852907267794498,6.254121401265655
64,PRJNA641414,10,3.456162488159725,0.638572398412386,1.3385035376213574,3.4347826086956523,3.0405512845094096,0.9189148508179248,1.072613252876882,2.3537012392510417,10.878422573863295,11.486975970730802,38.6245750582779,39.66355300962693,-4.159587768173843,-3.012095881562253,0.115099142254844,50,0.8852237916926129,0.07987866531850354,3.4347826086956523,17.67064273641322,0.14083154585610802,0.127364459670292,7.100681838866778,7.8514838644053215
