,label,num_niches,mean_load,var_load,load_ratio,mean_resources,weighted_pref,cosine_similarity,taylor,alpha,EnvDim,EnvDimLog,EnvPr,EnvPrLog,EnvPrCorr,EnvPrLogCorr,best_dist,num_resources,generalists,crm_sparsity,mean_num_resources,comp,exp_cg,exp_cg_null,NicheDim,NicheDim_null
133,PRJNA368739,4,0.5981686602484385,0.0011479872382077724,0.2514613626270078,30.522727272727273,31.564726463813862,0.9057312310842821,0.9390080929641734,3.2284425983952216,2.9645895296554703,3.4940246801724633,67.80727928993733,69.32947223701706,-20.535608168252523,-19.571900083132036,0.22033441525241992,250,1.034138469402688,0.1220909090909091,30.522727272727273,5.027183282592436,0.11510166072783001,0.061073099600028005,8.687971951721924,16.373820987457158
134,PRJNA521398,4,0.37454612016104816,0.000544642888976115,0.1541128465613762,30.0,32.0803581350752,0.9032568125046866,0.9999664107979561,2.8847660552735244,2.1515712405019265,3.0717074888836176,37.347441642413116,29.9900884976897,-42.69531949532795,-49.711519323463875,0.2527624225758792,250,1.0693452711691733,0.12,30.0,5.571595611725172,0.288514144445891,0.07848894497969701,3.4660345749098744,12.740647746745395
135,PRJEB27662,4,3.749175557444723,0.10173601186659895,1.6390774531346006,28.875,29.77481965515515,0.9077247284334061,0.9947223374588945,2.8281635228215025,2.204303369464765,2.8453879451592776,38.01653903893379,28.992051803188723,-36.088929383244015,-44.87202579085038,0.2587661562425696,250,1.0311625854599187,0.1155,28.875,6.129044879940568,0.27915666708174103,0.08548907738111401,3.5822178651645307,11.697400774861059
136,PRJNA428477,4,0.03920507046560137,0.00010928030667401745,0.015917001445895564,28.511904761904763,29.628254387524507,0.9089979447373591,1.1397737310362293,2.0594627786161985,2.6431158292167627,3.211197240340355,52.27140169533958,48.264535545453185,-26.630106959922514,-30.347475480868,0.10396327573592397,250,1.0391538073286257,0.11404761904761905,28.511904761904763,6.268330567342268,0.23960481769382103,0.16267102978957101,4.17353878617687,6.147376095753412
137,PRJNA345390,4,0.7257439590952766,0.0034537011754025887,0.28694295513777157,30.705882352941178,31.907790471950214,0.9024315959682849,0.9466886109037271,2.898225979029042,2.4522135468314965,3.0677993118760067,55.76838996498406,54.12834499867436,-32.57058143882373,-34.404656400708426,0.13007847867403827,250,1.0391426015769227,0.1228235294117647,30.705882352941178,4.542113591035718,0.18177958360722501,0.07110153151159501,5.5011678438031915,14.064394658459968
138,PRJNA322688,4,0.2972273648774741,0.0016255701983031474,0.12058123846568183,29.16867469879518,29.774542190793525,0.907724355678535,1.064475302654045,2.5193599708360006,3.002849717584188,3.601340791950612,65.63623449650493,64.69704732987495,-20.523323199198302,-21.6231698974116,0.21386949490142854,250,1.0207711696967627,0.11667469879518072,29.16867469879518,4.919185430021425,0.151735612006471,0.101365337642494,6.590410693814932,9.865305273553231
139,PRJNA398279,4,0.7012861374229677,0.002629994543899749,0.28661944598861033,29.98611111111111,31.595280540870082,0.9033517293171631,1.0025925835978509,2.966720001013792,2.2062362549501957,2.865911216809984,45.84014197229353,41.31696839027217,-40.295576162938666,-44.63268776472756,0.2629298843807861,250,1.0536638253555561,0.11994444444444445,29.98611111111111,6.426223928009455,0.213304684601301,0.073187014053917,4.688129573286928,13.663626162741087
140,PRJEB30292,4,0.6056693958401572,0.0014321806977140702,0.21724350529217404,29.256756756756758,30.331115637963507,0.9079682746273308,0.9989315177093367,3.0074112604705245,1.9941353128304253,2.8620706019956526,38.42750110098746,31.331264515116757,-45.36851112116704,-52.44353423139245,0.2377006144535609,250,1.036721735431547,0.11749701508737653,29.256756756756758,4.723672058165895,0.241852450152849,0.070920238992963,4.134752405311615,14.100347294362955
141,PRJNA304948,4,0.4764497455264481,0.0019322140729474292,0.18158733093186336,29.78205128205128,31.315409491061146,0.9065999661585576,1.0038384680014425,2.8205068423890247,2.139618506126352,2.9345505050634664,41.28310471519515,33.92387812087854,-39.46351732390143,-46.392710962002596,0.27310629646246226,250,1.051485983772178,0.11960663165482442,29.78205128205128,5.055553764383334,0.21750935413507302,0.078281499155746,4.597503422216046,12.77441043905453
142,PRJNA386260,4,0.9317619988571286,0.0028414773758514912,0.37519507509864175,30.041666666666668,31.072616827313084,0.9051096037086924,1.0317677064072848,3.100059614089764,1.9490813949232833,2.903547393330037,37.35728625213456,32.98156159579676,-48.71945335098327,-53.38380555361654,0.2883679400386989,250,1.0343173423793537,0.12016666666666667,30.041666666666668,5.232530803500518,0.279965169993435,0.067115041806127,3.5718728869860823,14.899789571593606
143,PRJNA604280,4,3.6861280052271765,0.06707960866479708,1.3385826700524341,29.119565217391305,31.20249243489233,0.9056968604378096,1.0403740732419107,3.0716694941311937,2.9962470902915093,3.4928949407682546,46.943035773274254,46.813620765524036,-20.51593511657314,-20.624803772063586,0.26674000125685,250,1.0715301620045146,0.11647826086956521,29.119565217391305,5.7899466500590595,0.16724518566677302,0.06749331021291201,5.979245357725548,14.816283226373628
144,PRJNA449103,4,0.8489127562442589,0.02694321083446832,0.34999105658923213,29.075,31.185665015569036,0.9034353175353415,1.0556438557861103,2.283872431159212,2.899588556954898,3.6697820443809186,64.12560511434009,64.62680187365402,-23.685563828261124,-22.89442911925282,0.15181926396923343,250,1.072593809649838,0.1163,29.075,5.992338744194077,0.174795282396342,0.12397817520588701,5.720978199700699,8.065935785385843
145,PRJNA388263,4,0.3303518893261335,0.0005282002322113123,0.1292322559440858,29.465753424657535,30.89768098752019,0.9067801837980437,0.9356062451894439,3.038696806900325,1.9235690053661978,2.901450498207251,34.94929497455019,31.33651593363252,-50.128111481437365,-53.96760286772939,0.2285534734326405,250,1.0485963329097971,0.11786301369863014,29.465753424657535,5.756412540360694,0.292977487641538,0.07682200678739701,3.4132315354670313,13.017103325190075
146,PRJNA394877,4,3.2163230042880757,0.5701175508127408,1.3668559769931319,29.30666666666667,30.470399719876454,0.9040501372471076,1.1800332447246547,1.9730565191763199,2.835957867078164,3.2033005497721723,51.167499045989274,44.83116911555597,-24.435623066827162,-30.759593811606514,0.1802445099769708,250,1.0397088166472856,0.11722666666666667,29.30666666666667,6.6446274050800636,0.26803471414490504,0.165191545414336,3.730860023822808,6.053578574446921
147,PRJNA760529,4,0.9424952226605824,0.0028552054045908166,0.38146908195767276,28.75,29.99049543915492,0.9091132978455869,0.9670782316460018,3.0249784817855403,1.7610652482791769,2.46383908514572,23.592030934280903,19.83619723800695,-58.0962369768514,-61.93529994184415,0.28388130653725563,250,1.0431476674488667,0.115,28.75,5.269745516164708,0.37438236050988705,0.072080847666878,2.6710660156051635,13.87331076656458
148,PRJNA742936,4,1.3129343499856203,0.0028183124610444725,0.5025291757501567,29.47887323943662,30.96351234514242,0.9051448590795677,0.9435913234995791,2.8845885385283925,1.6919558293196402,2.723136223967664,25.49069378746055,21.938560247627173,-56.31544180201917,-59.9709199442652,0.22163806008520145,250,1.0503628172504118,0.11791549295774648,29.47887323943662,6.173314196908735,0.33968194082737,0.07767776950539901,2.9439304237495825,12.873696121391523
149,PRJEB35994,4,0.5853684991422737,0.0007302842314004653,0.21983632495090577,29.698630136986303,32.68078924586178,0.9047259746709481,0.9158901711662959,3.107175482325612,1.9499722005875477,2.791190013827675,35.22893595003501,32.047542014304476,-51.923053813986655,-55.030265044244125,0.14993214865522458,250,1.1004140290350137,0.1187945205479452,29.698630136986303,5.406642871336574,0.299154940121778,0.061272621760932004,3.342749411368325,16.320502881396358
150,PRJNA575562,4,25.856583682134133,1.1013022101563312,10.321897697060253,29.33684210526316,31.312380717246292,0.9089512129274654,0.9665971994933913,3.3349612780526314,2.225685999143214,2.871837615493764,46.27623107627664,40.52443181880755,-36.352934605661154,-41.9162105257166,0.26340825493658376,250,1.0673398522204511,0.11734736842105263,29.33684210526316,5.08755188450996,0.22152180578973402,0.057552373875874,4.514228278498184,17.375477893522664
